Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"علن","گلشن",33,"5 6 9 10 11 12 17 18 22 25 26 40 48 62 64 66 68 69 77 78 80 81 97 102","4:6 5:6 6:6 7:6 7:11 8:11 9:11 10:11 12:11 12:13 20:15 20:16 20:24 27:24 27:25 27:26 40:41 50:46 50:47 60:65 64:65 67:65 67:69 68:69 69:69 77:78 78:78 79:78 79:81 81:81 82:81 97:97 103:101"
"فرحت","فضل حق وکیل",1,"43","44:42"
"فرحت","فیاض خان",12,"41 42 43 63 64 65 66 67 74 76","44:39 44:41 44:42 44:43 65:61 65:64 65:65 67:65 67:66 67:68 76:72 76:77"
"فرحت","لالہ رگھو بر دیال",3,"46 47","44:48 45:48 46:48"
"فرحت","ملن",4,"42 67 68 78","44:40 65:69 67:69 76:81"
"فرحت","مٹھوا",5,"46 47 66 67","44:48 45:48 46:48 65:68 67:68"
"فرحت","نمبردار صاحب",7,"46 47 64 66 67 76","44:48 45:48 46:48 65:64 65:67 67:67 76:76"
"فرحت","نمبردارنی",15,"42 43 44 45 46 63 64 65 66 67 76","44:41 44:42 44:43 44:44 45:44 45:45 46:45 46:46 65:61 65:62 65:63 65:65 67:65 67:67 76:76"
"فرحت","نوابن",11,"43 44 45 46 64 65 66 67 76","44:42 44:45 45:45 46:45 46:47 65:63 65:64 65:65 67:65 67:67 76:76"
"فرحت","ڈپٹی صاحب",4,"43 46 47","44:42 44:48 45:48 46:48"
"فرحت","کالے خاں",9,"42 44 46 47 66 67 75 76","44:40 44:44 45:44 45:48 46:48 65:67 67:67 76:74 76:77"
"فرحت","گلشن",9,"42 43 45 46 65 66 68 77","44:41 44:43 44:46 45:46 46:46 65:65 67:65 67:69 76:78"
"فضل حق وکیل","فیاض خان",9,"2 3 6 39 40 41 42","4:1 4:2 4:3 4:8 42:37 42:38 42:39 42:41 42:42"
"فضل حق وکیل","مزمل",1,"3","4:3"
"فضل حق وکیل","ملن",2,"4 41","4:4 42:40"
"فضل حق وکیل","نمبردارنی",2,"41 42","42:41 42:42"
"فضل حق وکیل","نوابن",1,"42","42:42"
"فضل حق وکیل","ڈپٹی صاحب",2,"4 42","4:5 42:42"
"فضل حق وکیل","کالے خاں",3,"4 41 43","4:4 42:40 42:44"
"فضل حق وکیل","گلشن",3,"5 41 42","4:6 42:41 42:43"
"فیاض خان","لالہ رگھو بر دیال",2,"23 45","21:26 43:48"
"فیاض خان","مزمل",33,"2 3 5 81 82 84 88 89 90 91 92 93 94 95 96 97 98 100 101 102 104 106","1:3 2:3 3:3 8:3 79:83 80:83 81:83 86:83 86:90 87:90 88:90 89:90 90:90 91:90 91:92 93:92 93:93 94:93 94:94 96:94 96:95 96:96 97:96 97:97 100:97 100:100 101:100 101:101 102:101 102:102 103:102 103:105 107:105"
"فیاض خان","ملن",24,"2 3 6 8 37 38 39 40 66 67 68 69 79 80 81 83 84","1:4 2:4 3:4 8:4 8:8 35:40 36:40 37:40 38:40 39:40 41:40 64:69 65:69 66:69 68:69 69:69 70:69 77:81 79:81 80:81 81:81 86:81 86:82 86:83"
"فیاض خان","مٹھوا",8,"30 31 45 66 67 68","33:28 33:30 43:48 64:68 65:68 66:68 68:68 69:68"
"فیاض خان","نمبردار صاحب",36,"19 20 32 33 34 35 36 45 62 64 66 67 68 69 74 76 81 82 85 91 92 93 94 95","18:20 19:20 21:20 33:31 33:32 33:33 34:33 34:34 35:34 35:35 36:35 36:36 37:36 43:48 61:64 64:64 65:64 65:67 66:67 68:67 68:69 69:69 70:69 72:76 77:76 79:84 80:84 81:84 86:84 89:94 90:94 91:94 93:94 94:94 96:94 96:95"
"فیاض خان","نمبردارنی",27,"23 38 39 40 41 42 43 61 62 63 64 65 66 67 74 76 95 96 97 99","21:26 36:41 37:41 38:41 39:41 41:41 42:41 42:42 43:42 43:43 61:61 64:61 64:62 64:63 64:65 65:65 66:65 66:67 68:67 72:76 77:76 93:98 94:98 96:98 97:98 100:98 100:99"
"فیاض خان","نوابن",28,"39 40 41 42 44 62 63 64 65 66 67 68 74 76 77 78 95 96 97 98 99","37:42 38:42 39:42 41:42 42:42 43:42 43:45 61:63 64:63 64:64 65:64 65:65 66:65 66:67 68:67 68:68 69:68 72:76 77:76 77:78 79:78 93:97 94:97 96:97 97:97 100:97 100:98 100:99"
"فیاض خان","ڈپٹی صاحب",11,"3 4 6 39 40 41 42 45","1:5 2:5 3:5 8:5 37:42 38:42 39:42 41:42 42:42 43:42 43:48"
"فیاض خان","کالے خاں",61,"2 3 6 7 8 16 19 20 30 31 32 37 38 39 40 42 43 59 65 66 67 68 69 72 73 75 77 78 79 81 84 85 86 95 96 97 98 101 102 103 105","1:4 2:4 3:4 8:4 8:5 8:6 8:7 8:8 18:15 18:20 19:20 21:20 33:28 33:29 33:30 33:32 35:40 36:40 37:40 38:40 39:40 41:40 41:44 42:44 43:44 61:57 64:67 65:67 66:67 68:67 68:69 69:69 70:69 70:74 72:74 77:74 77:77 79:77 79:78 79:79 80:79 80:82 81:82 86:82 86:83 86:84 86:85 86:86 87:86 93:97 94:97 96:97 97:97 100:97 100:102 101:102 102:102 103:102 103:103 107:103 107:104"
"فیاض خان","گلشن",41,"3 4 7 9 15 16 17 21 22 38 39 40 41 42 43 63 64 65 67 68 69 77 78 80 81 83 95 96 97 98 100 101","1:6 2:6 3:6 8:6 8:11 18:13 18:14 18:15 18:16 19:24 21:24 36:41 37:41 38:41 39:41 41:41 42:41 42:43 43:43 61:65 64:65 65:65 66:65 66:69 68:69 69:69 70:69 77:78 79:78 79:81 80:81 81:81 86:81 93:97 94:97 96:97 97:97 100:97 100:101 101:101 102:101"
"لالہ رگھو بر دیال","مٹھوا",2,"27 48","26:28 48:48"
"لالہ رگھو بر دیال","نمبردار صاحب",2,"28 48","26:31 48:48"
"لالہ رگھو بر دیال","نمبردارنی",7,"26 45 46 47 48","26:26 48:43 48:44 48:45 48:46 48:47 48:48"
"لالہ رگھو بر دیال","نوابن",2,"46 47","48:45 48:47"
"لالہ رگھو بر دیال","ڈپٹی صاحب",1,"48","48:48"
"لالہ رگھو بر دیال","کالے خاں",3,"26 46 48","26:27 48:44 48:48"
"لالہ رگھو بر دیال","گلشن",6,"25 26 45 47","26:24 26:25 26:26 48:43 48:46 48:47"
"مزمل","ملن",4,"3 82 83","3:4 83:81 83:82 83:83"
"مزمل","نمبردار صاحب",8,"83 92 93 94 95","83:84 90:94 92:94 93:94 94:94 95:94 95:95 96:95"
"مزمل","نمبردارنی",7,"95 96 97 99","93:98 94:98 95:98 96:98 97:98 100:98 100:99"
"مزمل","نوابن",10,"80 94 95 96 97 98 99","83:78 92:97 93:97 94:97 95:97 96:97 97:97 100:97 100:98 100:99"
"مزمل","ڈپٹی صاحب",1,"4","3:5"
"مزمل","کالے خاں",20,"3 80 81 82 83 87 88 94 95 96 97 98 101 102 103 104","3:4 83:78 83:79 83:82 83:83 90:85 90:86 92:97 93:97 94:97 95:97 96:97 97:97 100:97 100:102 101:102 102:102 105:102 105:103 105:104"
"مزمل","گلشن",13,"4 80 82 94 95 96 97 98 100 101","3:6 83:78 83:81 92:97 93:97 94:97 95:97 96:97 97:97 100:97 100:101 101:101 102:101"
"ملن","مٹھوا",1,"68","69:68"
"ملن","نمبردار صاحب",9,"37 38 66 68 69 78 82 83","40:35 40:36 69:64 69:67 69:69 81:76 81:84 82:84 83:84"
"ملن","نمبردارنی",4,"40 67 68 78","40:41 69:65 69:67 81:76"
"ملن","نوابن",7,"41 66 67 68 78 79","40:42 69:64 69:65 69:67 69:68 81:76 81:78"
"ملن","ڈپٹی صاحب",3,"4 6 41","4:5 8:5 40:42"
"ملن","کالے خاں",16,"4 6 7 8 40 68 69 79 80 81 82 83","4:4 8:4 8:5 8:6 8:7 8:8 40:40 69:67 69:69 81:77 81:78 81:79 81:82 82:82 83:82 83:83"
"ملن","گلشن",9,"5 7 9 40 67 69 79 81","4:6 8:6 8:11 40:41 69:65 69:69 81:78 81:81 82:81"
"مٹھوا","نمبردار صاحب",6,"29 30 48 66 67 68","28:31 30:31 48:48 68:64 68:67 68:69"
"مٹھوا","نمبردارنی",10,"27 45 46 47 48 65 66 67","28:26 48:43 48:44 48:45 48:46 48:47 48:48 68:63 68:65 68:67"
"مٹھوا","نوابن",7,"46 47 65 66 67 68","48:45 48:47 68:63 68:64 68:65 68:67 68:68"
"مٹھوا","ڈپٹی صاحب",1,"48","48:48"
"مٹھوا","کالے خاں",9,"27 28 29 30 46 48 67 68","28:27 28:28 30:28 30:29 30:30 48:44 48:48 68:67 68:69"
"مٹھوا","گلشن",8,"26 27 45 47 66 68","28:24 28:25 28:26 48:43 48:46 48:47 68:65 68:69"
"نمبردار صاحب","نمبردارنی",18,"28 38 45 46 47 48 62 63 64 66 67 68 76 96","31:26 36:41 48:43 48:44 48:45 48:46 48:47 48:48 64:61 64:62 64:63 64:65 67:65 67:67 69:67 76:76 94:98 95:98"
"نمبردار صاحب","نوابن",12,"46 47 63 64 65 66 67 68 76 95 96","48:45 48:47 64:63 64:64 67:64 67:65 67:67 69:67 69:68 76:76 94:97 95:97"
"نمبردار صاحب","ڈپٹی صاحب",1,"48","48:48"
"نمبردار صاحب","کالے خاں",25,"17 20 29 30 31 32 37 38 46 48 65 67 68 69 75 76 81 83 84 95 96","20:15 20:20 31:27 31:28 31:29 31:30 31:32 32:32 33:32 35:40 36:40 48:44 48:48 64:67 67:67 69:67 69:69 76:74 76:77 84:79 84:82 84:83 84:84 94:97 95:97"
"نمبردار صاحب","گلشن",16,"17 18 22 28 38 45 47 64 66 68 69 77 82 95 96","20:15 20:16 20:24 31:26 36:41 48:43 48:46 48:47 64:65 67:65 67:69 69:69 76:78 84:81 94:97 95:97"
"نمبردارنی","نوابن",23,"41 42 44 45 46 47 62 63 64 65 66 67 76 97 98 99","41:42 42:42 43:42 43:45 44:45 45:45 46:45 46:47 47:47 48:47 61:63 62:63 63:63 65:63 65:64 65:65 67:65 67:67 76:76 98:97 98:98 99:98 99:99"
"نمبردارنی","ڈپٹی صاحب",9,"41 42 45 46 47 48","41:42 42:42 43:42 43:48 44:48 45:48 46:48 47:48 48:48"
"نمبردارنی","کالے خاں",21,"26 40 42 43 44 46 47 48 59 64 65 66 67 75 76 97 100","26:27 41:40 41:44 42:44 43:44 44:44 45:44 45:48 46:48 47:48 48:48 61:57 62:67 63:67 65:67 67:67 76:74 76:77 98:97 98:102 99:102"
"نمبردارنی","گلشن",24,"25 26 41 42 43 45 46 47 63 64 65 66 68 77 97 99 100","26:24 26:25 26:26 41:41 42:41 42:43 43:43 44:43 44:46 45:46 46:46 47:46 47:47 48:47 61:65 62:65 63:65 65:65 67:65 67:69 76:78 98:97 98:101 99:101"
"نوابن","ڈپٹی صاحب",4,"42 43 46 47","42:42 45:42 45:48 47:48"
"نوابن","کالے خاں",19,"41 43 44 46 47 65 66 67 68 75 76 77 78 97 100","42:40 42:44 45:44 45:48 47:48 63:67 64:67 65:67 67:67 68:67 68:69 76:74 76:77 78:77 78:78 97:97 98:97 98:102 99:102"
"نوابن","گلشن",18,"41 42 44 45 46 47 64 65 66 68 77 78 97 99 100","42:41 42:43 45:43 45:46 47:46 47:47 63:65 64:65 65:65 67:65 67:69 68:69 76:78 78:78 97:97 98:97 98:101 99:101"
"ڈپٹی صاحب","کالے خاں",6,"4 5 41 43 46 48","5:4 5:5 42:40 42:44 48:44 48:48"
"ڈپٹی صاحب","گلشن",6,"5 41 42 45 47","5:6 42:41 42:43 48:43 48:46 48:47"
"کالے خاں","گلشن",38,"5 6 9 10 11 12 14 15 17 18 22 25 26 40 42 43 45 47 66 68 69 71 76 77 78 80 81 97 99 101","4:6 5:6 6:6 7:6 7:11 8:11 9:11 10:11 12:11 12:13 15:13 15:14 15:15 20:15 20:16 20:24 27:24 27:25 27:26 40:41 44:41 44:43 44:46 48:46 48:47 67:65 67:69 69:69 74:69 74:78 77:78 78:78 79:78 79:81 82:81 97:97 102:97 102:101"
