Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"دارے لوہار","راوی",21,"58 59 60 61 62 63 64 65 66 67 68 69","63:53 63:54 63:55 63:56 63:57 63:58 63:59 63:60 63:61 63:62 63:63 65:63 65:65 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دارے لوہار","سردار",7,"64 65 68 69 70","63:65 65:65 66:65 66:71 67:71 68:71 69:71"
"دارے لوہار","سفید پوش",3,"58 59 60","63:54 63:56 63:57"
"دارے لوہار","سلامتے",6,"67 68 69 70","63:72 65:72 66:72 67:72 68:72 69:72"
"دارے لوہار","سلیمان (کسان)",6,"66 67 68 69","63:70 65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","سکندر",4,"71 72","66:76 67:76 68:76 69:76"
"دارے لوہار","سکیراں",1,"58","63:53"
"دارے لوہار","شدین",7,"61 67 68 69 70","63:60 63:71 65:71 66:71 67:71 68:71 69:71"
"دارے لوہار","شوقاں (گھوڑی)",6,"66 67 68 69","63:70 65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","لالو",3,"72 73","67:77 68:77 69:77"
"دارے لوہار","ملا اسماعیل",5,"62 71 72","63:61 66:76 67:76 68:76 69:76"
"دارے لوہار","ملک (دارا کی کہانی)",12,"63 64 65 66 67 68 69","63:63 65:63 65:64 65:65 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دارے لوہار","مندی",1,"58","63:53"
"دارے لوہار","نوری کاٹو",6,"67 68 69 70","63:72 65:72 66:72 67:72 68:72 69:72"
"دارے لوہار","ٹو (نر گھوڑا)",1,"60","63:57"
"دارے لوہار","پھتی",4,"71 72","66:76 67:76 68:76 69:76"
"دارے لوہار","پھلا",4,"58 59 60 61","63:54 63:56 63:58 63:59"
"دارے لوہار","چاچا حنفیا",1,"58","63:53"
"دارے لوہار","چدی",7,"61 67 68 69 70","63:60 63:71 65:71 66:71 67:71 68:71 69:71"
"دارے لوہار","چوہدری تغیرے",6,"66 67 68 69","63:70 65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","کئی رانی (گھوڑی)",5,"65 66 67","63:67 65:67 66:67 67:67 68:67"
"دارے لوہار","کالا بدل (ریچھ)",1,"60","63:58"
"دارے لوہار","کماں",4,"62 72 73","63:61 67:77 68:77 69:77"
"دارے لوہار","گازی",2,"59 60","63:56 63:58"
"دارے لوہار","گاگو",5,"58 59 60 61","63:54 63:56 63:57 63:58 63:59"
"دارے لوہار","گلو (مراثی کا منڈا)",6,"66 67 68 69","63:70 65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","گھینا",7,"61 67 68 69 70","63:60 63:71 65:71 66:71 67:71 68:71 69:71"
"دھاموں","راوی",33,"23 24 25 26 27 28 29 30 31 32 61 62 63 64 65 66 67 68 69","28:18 28:19 28:20 28:21 28:22 28:23 28:24 28:25 28:26 28:27 28:28 30:28 30:29 30:30 32:30 32:31 32:32 66:56 66:57 66:58 66:59 66:60 66:61 66:62 66:63 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دھاموں","رشیدہ",3,"25 34 35","28:22 30:39 32:39"
"دھاموں","سردار",8,"26 27 65 68 69 70","28:24 28:26 28:27 66:65 66:71 67:71 68:71 69:71"
"دھاموں","سفید پوش",2,"61","66:56 66:57"
"دھاموں","سلامتے",9,"24 29 30 31 33 69 70","28:20 28:31 30:31 32:31 32:34 66:72 67:72 68:72 69:72"
"دھاموں","سلیمان (کسان)",5,"25 68 69","28:22 66:70 67:70 68:70 69:70"
"دھاموں","سکندر",4,"71 72","66:76 67:76 68:76 69:76"
"دھاموں","سکیراں",6,"28 29 30 31 32","28:28 30:28 30:29 30:30 32:30 32:32"
"دھاموں","سید کرم شاہ",1,"23","28:18"
"دھاموں","شدین",5,"63 68 69 70","66:60 66:71 67:71 68:71 69:71"
"دھاموں","شوقاں (گھوڑی)",4,"68 69","66:70 67:70 68:70 69:70"
"دھاموں","صفیہ",2,"24 25","28:21 28:22"
"دھاموں","ضابطے خاں",1,"37","32:42"
"دھاموں","لالو",3,"72 73","67:77 68:77 69:77"
"دھاموں","متاب ٹیڑی",1,"37","32:42"
"دھاموں","ملا اسماعیل",8,"28 29 37 63 71 72","28:29 30:29 32:42 66:61 66:76 67:76 68:76 69:76"
"دھاموں","ملّا گھیچری",4,"28 29 30 31","28:29 30:29 30:30 32:30"
"دھاموں","ملک (دارا کی کہانی)",10,"64 65 66 67 68 69","66:63 66:64 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دھاموں","مندی",4,"28 29 31 32","28:29 30:29 30:32 32:32"
"دھاموں","منہا یبل",4,"28 29 35 36","28:29 30:29 30:40 32:40"
"دھاموں","مولو تیلی",4,"26 27","28:24 28:25 28:26 28:27"
"دھاموں","نبو میراثی",4,"26 27","28:24 28:25 28:26 28:27"
"دھاموں","نوراں",1,"24","28:21"
"دھاموں","نوری کاٹو",4,"69 70","66:72 67:72 68:72 69:72"
"دھاموں","ٹو (نر گھوڑا)",5,"23 29 30 31 61","28:19 28:30 30:30 32:30 66:57"
"دھاموں","پھتی",4,"71 72","66:76 67:76 68:76 69:76"
"دھاموں","پھلا",4,"36 61 62","32:41 66:56 66:58 66:59"
"دھاموں","چاچا حنفیا",5,"28 29 30 31 36","28:28 30:28 30:30 32:30 32:40"
"دھاموں","چدی",5,"63 68 69 70","66:60 66:71 67:71 68:71 69:71"
"دھاموں","چوہدری تغیرے",4,"68 69","66:70 67:70 68:70 69:70"
"دھاموں","چوہدری جلال",5,"24 29 30 31 32","28:20 28:31 30:31 32:31 32:33"
"دھاموں","کئی رانی (گھوڑی)",3,"66 67","66:67 67:67 68:67"
"دھاموں","کالا بدل (ریچھ)",4,"23 34 35 62","28:19 30:39 32:39 66:58"
"دھاموں","کرملی",1,"23","28:19"
"دھاموں","کرنل صاحب",2,"23","28:18 28:19"
"دھاموں","کماں",4,"63 72 73","66:61 67:77 68:77 69:77"
"دھاموں","گازی",2,"61 62","66:56 66:58"
"دھاموں","گاما",1,"24","28:20"
"دھاموں","گاموں مراثی",5,"23 29 30 31 32","28:18 28:31 30:31 32:31 32:33"
"دھاموں","گاگو",5,"36 61 62","32:41 66:56 66:57 66:58 66:59"
"دھاموں","گلو (مراثی کا منڈا)",7,"31 32 33 68 69","28:34 30:34 32:34 66:70 67:70 68:70 69:70"
"دھاموں","گھینا",5,"63 68 69 70","66:60 66:71 67:71 68:71 69:71"
"راوی","رسولاں",19,"90 91 92 93 94 95 96 97 98 99","85:95 86:95 87:95 88:95 89:95 90:95 91:95 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99 100:99"
"راوی","رشیدہ",24,"17 18 19 20 21 22 34 35 36 37 38 39","12:22 13:22 14:22 15:22 16:22 17:22 18:22 19:22 20:22 21:22 22:22 23:22 29:39 30:39 31:39 32:39 33:39 34:39 35:39 36:39 37:39 38:39 39:39 40:39"
"راوی","رضیہ",17,"90 91 92 93 94 95 96 97 98","85:95 86:95 87:95 88:95 89:95 90:95 91:95 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"راوی","سردار",72,"19 20 21 22 23 24 25 26 27 60 61 62 63 64 65 68 69 70 71 72 73 79 80 81 82 83 84 85 86 87 89 90 100 101 102 103 104 105 106","14:24 15:24 16:24 17:24 18:24 19:24 20:24 21:24 22:24 23:24 24:24 25:24 25:26 26:26 27:26 27:27 28:27 55:65 56:65 57:65 58:65 59:65 60:65 61:65 62:65 63:65 65:65 66:65 66:71 67:71 68:71 69:71 70:71 71:71 72:71 72:73 73:73 74:73 74:84 76:84 77:84 78:84 79:84 80:84 81:84 82:84 83:84 84:84 85:84 85:85 86:85 86:87 87:87 88:87 88:90 89:90 90:90 91:90 95:105 96:105 97:105 98:105 99:105 100:105 101:105 102:105 103:105 104:105 105:105 106:105 106:106 107:106"
"راوی","سردار گور دیال سنگھ",34,"79 80 81 82 83 84 85 86 87 89 90 100 101 102 103 104 105 106","74:84 76:84 77:84 78:84 79:84 80:84 81:84 82:84 83:84 84:84 85:84 85:85 86:85 86:87 87:87 88:87 88:90 89:90 90:90 91:90 95:105 96:105 97:105 98:105 99:105 100:105 101:105 102:105 103:105 104:105 105:105 106:105 106:106 107:106"
"راوی","سردار گور دیال سنگھ کی کنجری صندلاں",26,"82 83 84 85 86 87 100 101 102 103 104 105 106","77:87 78:87 79:87 80:87 81:87 82:87 83:87 84:87 85:87 86:87 87:87 88:87 95:105 96:105 97:105 98:105 99:105 100:105 101:105 102:105 103:105 104:105 105:105 106:105 106:106 107:106"
"راوی","سفید پوش",17,"49 50 51 52 53 54 55 56 57","44:54 45:54 46:54 47:54 48:54 49:54 50:54 51:54 52:54 53:54 54:54 55:54 55:56 56:56 57:56 57:57 58:57"
"راوی","سلامتے",49,"15 16 17 18 19 20 26 27 28 29 30 31 33 34 35 67 68 69 70 71 72 76 77 78 79 80","10:20 11:20 12:20 13:20 14:20 15:20 16:20 17:20 18:20 19:20 20:20 21:20 21:31 22:31 23:31 24:31 25:31 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:34 33:34 34:34 35:34 35:35 36:35 62:72 63:72 65:72 66:72 67:72 68:72 69:72 70:72 71:72 72:72 73:72 73:80 74:80 76:80 77:80 78:80 79:80 80:80 81:80"
"راوی","سلیمان (کسان)",46,"17 18 19 20 21 22 65 66 67 68 69 70 87 88 89 90 91 92 94 95 96 97 98 99","12:22 13:22 14:22 15:22 16:22 17:22 18:22 19:22 20:22 21:22 22:22 23:22 60:70 61:70 62:70 63:70 65:70 66:70 67:70 68:70 69:70 70:70 71:70 82:92 83:92 84:92 85:92 86:92 87:92 88:92 89:92 90:92 91:92 93:92 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99 100:99"
"راوی","سٹین فورڈ (گھوڑا)",7,"1 2 3 4","1:1 2:1 2:2 3:2 3:4 4:4 5:4"
"راوی","سکندر",13,"71 72 73 74 75 76 77","66:76 67:76 68:76 69:76 70:76 71:76 72:76 73:76 74:76 76:76 77:76 77:77 78:77"
"راوی","سکیراں",43,"23 24 25 26 27 28 29 30 31 32 36 37 38 39 40 46 47 48 49 50 51 52 53","18:28 19:28 20:28 21:28 22:28 23:28 24:28 25:28 26:28 27:28 28:28 29:28 29:29 30:29 30:30 31:30 31:32 32:32 33:32 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40 41:51 42:51 43:51 44:51 45:51 46:51 47:51 48:51 49:51 50:51 51:51 52:51 52:53 53:53 54:53"
"راوی","سید کرم شاہ",34,"1 3 4 5 6 13 14 15 16 17 18 102 103 104 105 106 107","1:1 2:1 2:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 8:18 9:18 10:18 11:18 12:18 13:18 14:18 15:18 16:18 17:18 18:18 19:18 97:107 98:107 99:107 100:107 101:107 102:107 103:107 104:107 105:107 106:107 107:107 108:107"
"راوی","شاداں",12,"47 48 49 50 51 52","42:52 43:52 44:52 45:52 46:52 47:52 48:52 49:52 50:52 51:52 52:52 53:52"
"راوی","شبیر",17,"90 91 92 93 94 95 96 97 98","85:95 86:95 87:95 88:95 89:95 90:95 91:95 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"راوی","شدین",40,"44 45 46 47 48 49 50 51 52 56 57 58 59 60 66 67 68 69 70 71 72 73","39:49 40:49 41:49 42:49 43:49 44:49 45:49 46:49 47:49 48:49 49:49 50:49 50:50 51:50 51:52 52:52 53:52 53:60 54:60 55:60 56:60 57:60 58:60 59:60 60:60 61:60 61:71 62:71 63:71 65:71 66:71 67:71 68:71 69:71 70:71 71:71 72:71 72:73 73:73 74:73"
"راوی","شوقاں (گھوڑی)",36,"65 66 67 68 69 70 71 72 76 77 78 79 80 86 87 88 89 90 91 92 93","60:70 61:70 62:70 63:70 65:70 66:70 67:70 68:70 69:70 70:70 71:70 71:72 72:72 73:72 73:80 74:80 76:80 77:80 78:80 79:80 80:80 81:80 81:91 82:91 83:91 84:91 85:91 86:91 87:91 88:91 89:91 90:91 91:91 93:91 93:93 94:93"
"راوی","صاحب زادہ نصیر الدین شاہ",15,"9 10 11 12 13 14 15 16","4:14 5:14 6:14 7:14 8:14 9:14 10:14 11:14 12:14 13:14 14:14 15:14 15:16 16:16 17:16"
"راوی","صفیہ",14,"16 17 18 19 20 21 22","11:21 12:21 13:21 14:21 15:21 16:21 17:21 18:21 19:21 20:21 21:21 22:21 22:22 23:22"
"راوی","ضابطے خاں",24,"37 38 39 40 41 42 43 44 45 46 47 48","32:42 33:42 34:42 35:42 36:42 37:42 38:42 39:42 40:42 41:42 42:42 43:42 43:43 44:43 44:44 45:44 45:45 46:45 46:46 47:46 47:47 48:47 48:48 49:48"
"راوی","عمری بھرین",11,"97 98 99 100 101 102","93:102 94:102 95:102 96:102 97:102 98:102 99:102 100:102 101:102 102:102 103:102"
"راوی","غفورے ڈرائیور",15,"105 106 107 108 109 110 111 112","100:110 101:110 102:110 103:110 104:110 105:110 106:110 107:110 108:110 109:110 110:110 111:110 111:111 112:111 112:112"
"راوی","غلام علی",23,"9 10 11 12 13 14 78 79 80 81 82 83","4:14 5:14 6:14 7:14 8:14 9:14 10:14 11:14 12:14 13:14 14:14 15:14 73:83 74:83 76:83 77:83 78:83 79:83 80:83 81:83 82:83 83:83 84:83"
"راوی","لالو",11,"72 73 74 75 76 77","67:77 68:77 69:77 70:77 71:77 72:77 73:77 74:77 76:77 77:77 78:77"
"راوی","متاب ٹیڑی",23,"37 38 39 40 41 42 43 44 45 46 47 48","32:42 33:42 34:42 35:42 36:42 37:42 38:42 39:42 40:42 41:42 42:42 43:42 43:43 44:43 44:45 45:45 46:45 46:46 47:46 47:47 48:47 48:48 49:48"
"راوی","متاب کی بیوی",18,"38 39 40 41 42 43 46 47 48","33:43 34:43 35:43 36:43 37:43 38:43 39:43 40:43 41:43 42:43 43:43 44:43 44:48 45:48 46:48 47:48 48:48 49:48"
"راوی","ملا اسماعیل",49,"1 24 25 26 27 28 29 37 38 39 40 41 42 56 57 58 59 60 61 71 72 73 74 75 76","1:1 2:1 19:29 20:29 21:29 22:29 23:29 24:29 25:29 26:29 27:29 28:29 29:29 30:29 32:42 33:42 34:42 35:42 36:42 37:42 38:42 39:42 40:42 41:42 42:42 43:42 51:61 52:61 53:61 54:61 55:61 56:61 57:61 58:61 59:61 60:61 61:61 62:61 66:76 67:76 68:76 69:76 70:76 71:76 72:76 73:76 74:76 76:76 77:76"
"راوی","ملّا گھیچری",26,"24 25 26 27 28 29 30 46 47 48 49 50 51","19:29 20:29 21:29 22:29 23:29 24:29 25:29 26:29 27:29 28:29 29:29 30:29 30:30 31:30 41:51 42:51 43:51 44:51 45:51 46:51 47:51 48:51 49:51 50:51 51:51 52:51"
"راوی","ملک (دارا کی کہانی)",51,"2 3 4 39 40 41 42 43 44 45 58 59 60 61 62 63 64 65 66 67 68 69 74 75 76 77 78","1:4 2:4 3:4 4:4 5:4 34:44 35:44 36:44 37:44 38:44 39:44 40:44 41:44 42:44 43:44 44:44 45:44 45:45 46:45 53:63 54:63 55:63 56:63 57:63 58:63 59:63 60:63 61:63 62:63 63:63 65:63 65:64 65:65 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69 70:69 70:78 71:78 72:78 73:78 74:78 76:78 77:78 78:78 79:78"
"راوی","ملک سمندر خاں",12,"39 40 41 42 43 44","34:44 35:44 36:44 37:44 38:44 39:44 40:44 41:44 42:44 43:44 44:44 45:44"
"راوی","مندی",40,"24 25 26 27 28 29 31 32 36 37 38 39 40 46 47 48 49 50 51 52 53","19:29 20:29 21:29 22:29 23:29 24:29 25:29 26:29 27:29 28:29 29:29 30:29 30:32 31:32 32:32 33:32 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40 41:51 42:51 43:51 44:51 45:51 46:51 47:51 48:51 49:51 50:51 51:51 52:51 52:53 53:53 54:53"
"راوی","منہا یبل",24,"24 25 26 27 28 29 35 36 37 38 39 40","19:29 20:29 21:29 22:29 23:29 24:29 25:29 26:29 27:29 28:29 29:29 30:29 30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی","موجو",17,"4 5 6 7 8 9 10 11 12","1:7 2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:8 9:8 9:9 10:9 10:10 11:10 11:12 12:12 13:12"
"راوی","مولو تیلی",18,"19 20 21 22 23 24 25 26 27","14:24 15:24 16:24 17:24 18:24 19:24 20:24 21:24 22:24 23:24 24:24 25:24 25:25 26:25 26:26 27:26 27:27 28:27"
"راوی","نبو میراثی",18,"19 20 21 22 23 24 25 26 27","14:24 15:24 16:24 17:24 18:24 19:24 20:24 21:24 22:24 23:24 24:24 25:24 25:25 26:25 26:26 27:26 27:27 28:27"
"راوی","نور و ماچھی",13,"97 98 99 100 101 102 103","93:102 94:102 95:102 96:102 97:102 98:102 99:102 100:102 101:102 102:102 103:102 103:103 104:103"
"راوی","نوراں",12,"16 17 18 19 20 21","11:21 12:21 13:21 14:21 15:21 16:21 17:21 18:21 19:21 20:21 21:21 22:21"
"راوی","نوری کاٹو",11,"67 68 69 70 71 72","62:72 63:72 65:72 66:72 67:72 68:72 69:72 70:72 71:72 72:72 73:72"
"راوی","ٹو (نر گھوڑا)",43,"2 3 4 5 14 15 16 17 18 19 25 26 27 28 29 30 52 53 54 55 56 57","1:3 2:3 3:3 4:3 4:5 5:5 6:5 9:19 10:19 11:19 12:19 13:19 14:19 15:19 16:19 17:19 18:19 19:19 20:19 20:30 21:30 22:30 23:30 24:30 25:30 26:30 27:30 28:30 29:30 30:30 31:30 47:57 48:57 49:57 50:57 51:57 52:57 53:57 54:57 55:57 56:57 57:57 58:57"
"راوی","ٹھمکی",17,"4 5 6 7 8 9 10 11 12","1:7 2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:8 9:8 9:9 10:9 10:10 11:10 11:12 12:12 13:12"
"راوی","پھتی",13,"71 72 73 74 75 76 77","66:76 67:76 68:76 69:76 70:76 71:76 72:76 73:76 74:76 76:76 77:76 77:77 78:77"
"راوی","پھلا",36,"2 3 36 37 38 39 40 41 49 50 51 52 53 54 55 56 57 58 59","1:3 2:3 3:3 4:3 31:41 32:41 33:41 34:41 35:41 36:41 37:41 38:41 39:41 40:41 41:41 42:41 44:54 45:54 46:54 47:54 48:54 49:54 50:54 51:54 52:54 53:54 54:54 55:54 55:56 56:56 57:56 57:58 58:58 59:58 59:59 60:59"
"راوی","پھمن",43,"77 78 79 80 81 82 83 84 85 86 87 88 96 97 98 99 100 101 102 106 107 108 109 110","72:82 73:82 74:82 76:82 77:82 78:82 79:82 80:82 81:82 82:82 83:82 83:84 84:84 85:84 85:85 86:85 86:87 87:87 88:87 88:88 89:88 91:101 93:101 94:101 95:101 96:101 97:101 98:101 99:101 100:101 101:101 102:101 102:102 103:102 103:110 104:110 105:110 106:110 107:110 108:110 109:110 110:110 111:110"
"راوی","پھمن کی نانی",38,"76 77 78 79 80 81 82 83 84 85 86 87 88 99 100 101 102 103 104 105","71:81 72:81 73:81 74:81 76:81 77:81 78:81 79:81 80:81 81:81 82:81 82:82 83:82 83:83 84:83 84:84 85:84 85:85 86:85 86:86 87:86 87:88 88:88 89:88 94:104 95:104 96:104 97:104 98:104 99:104 100:104 101:104 102:104 103:104 104:104 105:104 105:105 106:105"
"راوی","چاچا حنفیا",38,"23 24 25 26 27 28 29 30 35 36 37 38 39 40 48 49 50 51 52 53","18:28 19:28 20:28 21:28 22:28 23:28 24:28 25:28 26:28 27:28 28:28 29:28 29:30 30:30 31:30 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40 43:53 44:53 45:53 46:53 47:53 48:53 49:53 50:53 51:53 52:53 53:53 54:53"
"راوی","چدی",23,"55 56 57 58 59 60 66 67 68 69 70 71","50:60 51:60 52:60 53:60 54:60 55:60 56:60 57:60 58:60 59:60 60:60 61:60 61:71 62:71 63:71 65:71 66:71 67:71 68:71 69:71 70:71 71:71 72:71"
"راوی","چوہدری تغیرے",34,"65 66 67 68 69 70 75 76 77 78 79 80 88 89 90 91 92 93 94","60:70 61:70 62:70 63:70 65:70 66:70 67:70 68:70 69:70 70:70 71:70 71:80 72:80 73:80 74:80 76:80 77:80 78:80 79:80 80:80 81:80 83:93 84:93 85:93 86:93 87:93 88:93 89:93 90:93 91:93 93:93 94:93 94:94 95:94"
"راوی","چوہدری جلال",27,"15 16 17 18 19 20 26 27 28 29 30 31 32 33","10:20 11:20 12:20 13:20 14:20 15:20 16:20 17:20 18:20 19:20 20:20 21:20 21:31 22:31 23:31 24:31 25:31 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:33 33:33 34:33"
"راوی","کئی رانی (گھوڑی)",11,"62 63 64 65 66 67","57:67 58:67 59:67 60:67 61:67 62:67 63:67 65:67 66:67 67:67 68:67"
"راوی","کالا بدل (ریچھ)",69,"4 5 6 7 8 9 10 11 12 16 17 18 19 34 35 36 37 38 39 53 54 55 56 57 58 77 78 79 80 81 82 86 87 88 89 90","1:7 2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:8 9:8 9:9 10:9 10:10 11:10 11:12 12:12 13:12 13:19 14:19 15:19 16:19 17:19 18:19 19:19 20:19 29:39 30:39 31:39 32:39 33:39 34:39 35:39 36:39 37:39 38:39 39:39 40:39 48:58 49:58 50:58 51:58 52:58 53:58 54:58 55:58 56:58 57:58 58:58 59:58 72:82 73:82 74:82 76:82 77:82 78:82 79:82 80:82 81:82 82:82 83:82 83:90 84:90 85:90 86:90 87:90 88:90 89:90 90:90 91:90"
"راوی","کرملی",21,"1 2 3 4 5 14 15 16 17 18 19","1:1 2:1 2:2 3:2 3:3 4:3 4:5 5:5 6:5 9:19 10:19 11:19 12:19 13:19 14:19 15:19 16:19 17:19 18:19 19:19 20:19"
"راوی","کرنل صاحب",28,"1 13 14 15 16 17 18 19 85 86 87 88 89 90","1:1 2:1 8:18 9:18 10:18 11:18 12:18 13:18 14:18 15:18 16:18 17:18 18:18 19:18 19:19 20:19 80:90 81:90 82:90 83:90 84:90 85:90 86:90 87:90 88:90 89:90 90:90 91:90"
"راوی","کماں",27,"56 57 58 59 60 61 72 73 74 75 76 77 78 79","51:61 52:61 53:61 54:61 55:61 56:61 57:61 58:61 59:61 60:61 61:61 62:61 67:77 68:77 69:77 70:77 71:77 72:77 73:77 74:77 76:77 77:77 78:77 78:78 79:78 79:79 80:79"
"راوی","گازی",15,"51 52 53 54 55 56 57 58","46:56 47:56 48:56 49:56 50:56 51:56 52:56 53:56 54:56 55:56 56:56 57:56 57:58 58:58 59:58"
"راوی","گاما",12,"15 16 17 18 19 20","10:20 11:20 12:20 13:20 14:20 15:20 16:20 17:20 18:20 19:20 20:20 21:20"
"راوی","گاموں مراثی",41,"1 2 3 4 5 13 14 15 16 17 18 26 27 28 29 30 31 32 33 34 35","1:1 2:1 2:2 3:2 3:3 4:3 4:4 5:4 5:5 6:5 8:18 9:18 10:18 11:18 12:18 13:18 14:18 15:18 16:18 17:18 18:18 19:18 21:31 22:31 23:31 24:31 25:31 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:33 33:33 34:33 34:34 35:34 35:35 36:35"
"راوی","گاگو",33,"36 37 38 39 40 41 49 50 51 52 53 54 55 56 57 58 59","31:41 32:41 33:41 34:41 35:41 36:41 37:41 38:41 39:41 40:41 41:41 42:41 44:54 45:54 46:54 47:54 48:54 49:54 50:54 51:54 52:54 53:54 54:54 55:54 55:56 56:56 57:56 57:57 58:57 58:58 59:58 59:59 60:59"
"راوی","گلو (مراثی کا منڈا)",28,"29 30 31 32 33 34 35 65 66 67 68 69 70 71 72","24:34 25:34 26:34 27:34 28:34 29:34 30:34 31:34 32:34 33:34 34:34 35:34 35:35 36:35 60:70 61:70 62:70 63:70 65:70 66:70 67:70 68:70 69:70 70:70 71:70 71:72 72:72 73:72"
"راوی","گومی",12,"47 48 49 50 51 52","42:52 43:52 44:52 45:52 46:52 47:52 48:52 49:52 50:52 51:52 52:52 53:52"
"راوی","گھینا",23,"55 56 57 58 59 60 66 67 68 69 70 71","50:60 51:60 52:60 53:60 54:60 55:60 56:60 57:60 58:60 59:60 60:60 61:60 61:71 62:71 63:71 65:71 66:71 67:71 68:71 69:71 70:71 71:71 72:71"
"رسولاں","رضیہ",8,"95 96 97 98","95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"رسولاں","سردار",8,"90 91 92 100 101 102","95:85 95:87 95:90 95:105 96:105 97:105 98:105 99:105"
"رسولاں","سردار گور دیال سنگھ",8,"90 91 92 100 101 102","95:85 95:87 95:90 95:105 96:105 97:105 98:105 99:105"
"رسولاں","سردار گور دیال سنگھ کی کنجری صندلاں",6,"91 100 101 102","95:87 95:105 96:105 97:105 98:105 99:105"
"رسولاں","سلیمان (کسان)",10,"93 95 96 97 98 99","95:92 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99"
"رسولاں","سید کرم شاہ",3,"102 103","97:107 98:107 99:107"
"رسولاں","شبیر",8,"95 96 97 98","95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"رسولاں","شوقاں (گھوڑی)",2,"93 94","95:91 95:93"
"رسولاں","عمری بھرین",5,"98 99 100","95:102 96:102 97:102 98:102 99:102"
"رسولاں","نور و ماچھی",5,"98 99 100","95:102 96:102 97:102 98:102 99:102"
"رسولاں","پھمن",8,"90 91 98 99 100","95:85 95:87 95:88 95:101 96:101 97:101 98:101 99:101"
"رسولاں","پھمن کی نانی",8,"90 91 99 100 101","95:85 95:86 95:88 95:104 96:104 97:104 98:104 99:104"
"رسولاں","چوہدری تغیرے",2,"94","95:93 95:94"
"رسولاں","کالا بدل (ریچھ)",1,"92","95:90"
"رسولاں","کرنل صاحب",1,"92","95:90"
"رشیدہ","سردار",1,"23","22:24"
"رشیدہ","سلامتے",5,"21 26 35 36 37","22:20 22:31 39:31 39:34 39:35"
"رشیدہ","سلیمان (کسان)",1,"22","22:22"
"رشیدہ","سکیراں",5,"25 34 35 39","22:28 39:29 39:30 39:32 39:40"
"رشیدہ","سید کرم شاہ",1,"20","22:18"
"رشیدہ","شدین",1,"44","39:49"
"رشیدہ","صاحب زادہ نصیر الدین شاہ",2,"18 19","22:14 22:16"
"رشیدہ","صفیہ",2,"21 22","22:21 22:22"
"رشیدہ","ضابطے خاں",1,"40","39:42"
"رشیدہ","غلام علی",1,"18","22:14"
"رشیدہ","متاب ٹیڑی",1,"40","39:42"
"رشیدہ","متاب کی بیوی",1,"41","39:43"
"رشیدہ","ملا اسماعیل",3,"25 34 40","22:29 39:29 39:42"
"رشیدہ","ملّا گھیچری",3,"25 34","22:29 39:29 39:30"
"رشیدہ","ملک (دارا کی کہانی)",1,"41","39:44"
"رشیدہ","ملک سمندر خاں",1,"41","39:44"
"رشیدہ","مندی",4,"25 34 35 39","22:29 39:29 39:32 39:40"
"رشیدہ","منہا یبل",3,"25 34 39","22:29 39:29 39:40"
"رشیدہ","موجو",1,"17","22:12"
"رشیدہ","مولو تیلی",1,"23","22:24"
"رشیدہ","نبو میراثی",1,"23","22:24"
"رشیدہ","نوراں",1,"21","22:21"
"رشیدہ","ٹو (نر گھوڑا)",3,"20 26 34","22:19 22:30 39:30"
"رشیدہ","ٹھمکی",1,"17","22:12"
"رشیدہ","پھلا",1,"40","39:41"
"رشیدہ","چاچا حنفیا",3,"25 34 39","22:28 39:30 39:40"
"رشیدہ","چوہدری جلال",4,"21 26 35 36","22:20 22:31 39:31 39:33"
"رشیدہ","کالا بدل (ریچھ)",3,"17 20 39","22:12 22:19 39:39"
"رشیدہ","کرملی",1,"20","22:19"
