Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"راوی","کماں",17,"58 59 60 61 74 75 76 77 78 79","56:61 57:61 58:61 59:61 60:61 61:61 62:61 72:77 73:77 74:77 76:77 77:77 78:77 78:78 79:78 79:79 80:79"
"راوی","گازی",10,"53 54 55 56 57 58","51:56 52:56 53:56 54:56 55:56 56:56 57:56 57:58 58:58 59:58"
"راوی","گاما",7,"17 18 19 20","15:20 16:20 17:20 18:20 19:20 20:20 21:20"
"راوی","گاموں مراثی",31,"1 2 3 4 5 15 16 17 18 28 29 30 31 32 33 34 35","1:1 2:1 2:2 3:2 3:3 4:3 4:4 5:4 5:5 6:5 13:18 14:18 15:18 16:18 17:18 18:18 19:18 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:33 33:33 34:33 34:34 35:34 35:35 36:35"
"راوی","گاگو",23,"38 39 40 41 51 52 53 54 55 56 57 58 59","36:41 37:41 38:41 39:41 40:41 41:41 42:41 49:54 50:54 51:54 52:54 53:54 54:54 55:54 55:56 56:56 57:56 57:57 58:57 58:58 59:58 59:59 60:59"
"راوی","گلو (مراثی کا منڈا)",19,"31 32 33 34 35 67 68 69 70 71 72","29:34 30:34 31:34 32:34 33:34 34:34 35:34 35:35 36:35 65:70 66:70 67:70 68:70 69:70 70:70 71:70 71:72 72:72 73:72"
"راوی","گومی",7,"49 50 51 52","47:52 48:52 49:52 50:52 51:52 52:52 53:52"
"راوی","گھینا",14,"57 58 59 60 68 69 70 71","55:60 56:60 57:60 58:60 59:60 60:60 61:60 66:71 67:71 68:71 69:71 70:71 71:71 72:71"
"رسولاں","رضیہ",8,"95 96 97 98","95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"رسولاں","سردار",1,"92","95:90"
"رسولاں","سردار گور دیال سنگھ",1,"92","95:90"
"رسولاں","سلیمان (کسان)",10,"93 95 96 97 98 99","95:92 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99"
"رسولاں","شبیر",8,"95 96 97 98","95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"رسولاں","شوقاں (گھوڑی)",2,"93 94","95:91 95:93"
"رسولاں","عمری بھرین",3,"99 100","97:102 98:102 99:102"
"رسولاں","نور و ماچھی",3,"99 100","97:102 98:102 99:102"
"رسولاں","پھمن",4,"98 99 100","96:101 97:101 98:101 99:101"
"رسولاں","پھمن کی نانی",1,"101","99:104"
"رسولاں","چوہدری تغیرے",2,"94","95:93 95:94"
"رسولاں","کالا بدل (ریچھ)",1,"92","95:90"
"رسولاں","کرنل صاحب",1,"92","95:90"
"رشیدہ","سردار",1,"23","22:24"
"رشیدہ","سلامتے",3,"21 36 37","22:20 39:34 39:35"
"رشیدہ","سلیمان (کسان)",1,"22","22:22"
"رشیدہ","سکیراں",1,"39","39:40"
"رشیدہ","سید کرم شاہ",1,"20","22:18"
"رشیدہ","صفیہ",2,"21 22","22:21 22:22"
"رشیدہ","ضابطے خاں",1,"40","39:42"
"رشیدہ","متاب ٹیڑی",1,"40","39:42"
"رشیدہ","متاب کی بیوی",1,"41","39:43"
"رشیدہ","ملا اسماعیل",1,"40","39:42"
"رشیدہ","ملک (دارا کی کہانی)",1,"41","39:44"
"رشیدہ","ملک سمندر خاں",1,"41","39:44"
"رشیدہ","مندی",1,"39","39:40"
"رشیدہ","منہا یبل",1,"39","39:40"
"رشیدہ","مولو تیلی",1,"23","22:24"
"رشیدہ","نبو میراثی",1,"23","22:24"
"رشیدہ","نوراں",1,"21","22:21"
"رشیدہ","ٹو (نر گھوڑا)",1,"20","22:19"
"رشیدہ","پھلا",1,"40","39:41"
"رشیدہ","چاچا حنفیا",1,"39","39:40"
"رشیدہ","چوہدری جلال",1,"21","22:20"
"رشیدہ","کالا بدل (ریچھ)",2,"20 39","22:19 39:39"
"رشیدہ","کرملی",1,"20","22:19"
"رشیدہ","کرنل صاحب",2,"20","22:18 22:19"
"رشیدہ","گاما",1,"21","22:20"
"رشیدہ","گاموں مراثی",3,"20 36 37","22:18 39:34 39:35"
"رشیدہ","گاگو",1,"40","39:41"
"رشیدہ","گلو (مراثی کا منڈا)",2,"36 37","39:34 39:35"
"رضیہ","سردار",1,"92","95:90"
"رضیہ","سردار گور دیال سنگھ",1,"92","95:90"
"رضیہ","سلیمان (کسان)",8,"93 95 96 97 98","95:92 95:95 96:95 96:96 97:96 97:97 98:97 98:98"
"رضیہ","شبیر",7,"95 96 97 98","95:95 96:95 96:96 97:96 97:97 98:97 98:98"
"رضیہ","شوقاں (گھوڑی)",2,"93 94","95:91 95:93"
"رضیہ","عمری بھرین",2,"99 100","97:102 98:102"
"رضیہ","نور و ماچھی",2,"99 100","97:102 98:102"
"رضیہ","پھمن",3,"98 99","96:101 97:101 98:101"
"رضیہ","چوہدری تغیرے",2,"94","95:93 95:94"
"رضیہ","کالا بدل (ریچھ)",1,"92","95:90"
"رضیہ","کرنل صاحب",1,"92","95:90"
"سردار","سردار گور دیال سنگھ",10,"84 85 86 87 88 90 105 106","84:84 85:84 85:85 87:85 87:87 90:87 90:90 105:105 106:105 106:106"
"سردار","سردار گور دیال سنگھ کی کنجری صندلاں",7,"85 86 87 88 105 106","84:87 85:87 87:87 90:87 105:105 106:105 106:106"
"سردار","سلامتے",6,"22 28 29 71 72 82","24:20 26:31 27:31 71:72 73:72 84:80"
"سردار","سلیمان (کسان)",5,"23 67 70 89 91","24:22 65:70 71:70 87:92 90:92"
"سردار","سکندر",2,"73 74","71:76 73:76"
"سردار","سکیراں",3,"26 27","24:28 26:28 27:28"
"سردار","سید کرم شاہ",2,"106","105:107 106:107"
"سردار","شبیر",1,"92","90:95"
"سردار","شدین",4,"62 71 72 73","65:60 71:71 73:71 73:73"
"سردار","شوقاں (گھوڑی)",7,"67 70 71 72 82 89 90","65:70 71:70 71:72 73:72 84:80 87:91 90:91"
"سردار","صفیہ",2,"22 23","24:21 24:22"
"سردار","عمری بھرین",1,"103","105:102"
"سردار","غفورے ڈرائیور",2,"107 108","105:110 106:110"
"سردار","غلام علی",1,"83","84:83"
"سردار","لالو",1,"75","73:77"
"سردار","ملا اسماعیل",6,"26 27 28 63 73 74","24:29 26:29 27:29 65:61 71:76 73:76"
"سردار","ملّا گھیچری",3,"26 27 28","24:29 26:29 27:29"
"سردار","ملک (دارا کی کہانی)",8,"64 65 68 69 70 75","65:63 65:64 65:65 71:66 71:67 71:68 71:69 73:78"
"سردار","مندی",3,"26 27 28","24:29 26:29 27:29"
"سردار","منہا یبل",3,"26 27 28","24:29 26:29 27:29"
"سردار","مولو تیلی",6,"24 25 26 27","24:24 26:24 26:25 26:26 27:26 27:27"
"سردار","نبو میراثی",6,"24 25 26 27","24:24 26:24 26:25 26:26 27:26 27:27"
"سردار","نور و ماچھی",2,"103 104","105:102 105:103"
"سردار","نوراں",1,"22","24:21"
"سردار","نوری کاٹو",2,"71 72","71:72 73:72"
"سردار","ٹو (نر گھوڑا)",3,"21 28","24:19 26:30 27:30"
"سردار","پھتی",2,"73 74","71:76 73:76"
"سردار","پھمن",12,"83 84 85 86 87 88 89 103 107 108","84:82 84:84 85:84 85:85 87:85 87:87 90:87 90:88 105:101 105:102 105:110 106:110"
"سردار","پھمن کی نانی",13,"82 83 84 85 86 87 89 104 105","84:81 84:82 84:83 84:84 85:84 85:85 87:85 87:86 87:88 90:88 105:104 105:105 106:105"
"سردار","چاچا حنفیا",3,"26 27","24:28 26:28 27:28"
"سردار","چدی",3,"62 71 72","65:60 71:71 73:71"
"سردار","چوہدری تغیرے",4,"67 70 82 91","65:70 71:70 84:80 90:93"
"سردار","چوہدری جلال",3,"22 28 29","24:20 26:31 27:31"
"سردار","کئی رانی (گھوڑی)",2,"66 69","65:67 71:67"
"سردار","کالا بدل (ریچھ)",5,"21 83 87 88 90","24:19 84:82 85:90 87:90 90:90"
"سردار","کرملی",1,"21","24:19"
"سردار","کرنل صاحب",4,"21 87 88 90","24:19 85:90 87:90 90:90"
"سردار","کماں",3,"63 75 81","65:61 73:77 84:79"
"سردار","گاما",1,"22","24:20"
"سردار","گاموں مراثی",2,"28 29","26:31 27:31"
"سردار","گلو (مراثی کا منڈا)",4,"67 70 71 72","65:70 71:70 71:72 73:72"
"سردار","گھینا",3,"62 71 72","65:60 71:71 73:71"
"سردار گور دیال سنگھ","سردار گور دیال سنگھ کی کنجری صندلاں",7,"85 86 87 88 105 106","84:87 85:87 87:87 90:87 105:105 106:105 106:106"
"سردار گور دیال سنگھ","سلامتے",1,"82","84:80"
"سردار گور دیال سنگھ","سلیمان (کسان)",2,"89 91","87:92 90:92"
"سردار گور دیال سنگھ","سید کرم شاہ",2,"106","105:107 106:107"
"سردار گور دیال سنگھ","شبیر",1,"92","90:95"
"سردار گور دیال سنگھ","شوقاں (گھوڑی)",3,"82 89 90","84:80 87:91 90:91"
"سردار گور دیال سنگھ","عمری بھرین",1,"103","105:102"
"سردار گور دیال سنگھ","غفورے ڈرائیور",2,"107 108","105:110 106:110"
"سردار گور دیال سنگھ","غلام علی",1,"83","84:83"
"سردار گور دیال سنگھ","نور و ماچھی",2,"103 104","105:102 105:103"
"سردار گور دیال سنگھ","پھمن",12,"83 84 85 86 87 88 89 103 107 108","84:82 84:84 85:84 85:85 87:85 87:87 90:87 90:88 105:101 105:102 105:110 106:110"
"سردار گور دیال سنگھ","پھمن کی نانی",13,"82 83 84 85 86 87 89 104 105","84:81 84:82 84:83 84:84 85:84 85:85 87:85 87:86 87:88 90:88 105:104 105:105 106:105"
"سردار گور دیال سنگھ","چوہدری تغیرے",2,"82 91","84:80 90:93"
"سردار گور دیال سنگھ","کالا بدل (ریچھ)",4,"83 87 88 90","84:82 85:90 87:90 90:90"
"سردار گور دیال سنگھ","کرنل صاحب",3,"87 88 90","85:90 87:90 90:90"
"سردار گور دیال سنگھ","کماں",1,"81","84:79"
"سردار گور دیال سنگھ کی کنجری صندلاں","سلیمان (کسان)",1,"89","87:92"
"سردار گور دیال سنگھ کی کنجری صندلاں","سید کرم شاہ",2,"106","105:107 106:107"
"سردار گور دیال سنگھ کی کنجری صندلاں","شوقاں (گھوڑی)",1,"89","87:91"
"سردار گور دیال سنگھ کی کنجری صندلاں","عمری بھرین",1,"103","105:102"
"سردار گور دیال سنگھ کی کنجری صندلاں","غفورے ڈرائیور",2,"107 108","105:110 106:110"
"سردار گور دیال سنگھ کی کنجری صندلاں","غلام علی",1,"85","87:83"
"سردار گور دیال سنگھ کی کنجری صندلاں","نور و ماچھی",2,"103 104","105:102 105:103"
"سردار گور دیال سنگھ کی کنجری صندلاں","پھمن",8,"84 85 86 87 103 107 108","87:82 87:84 87:85 87:87 105:101 105:102 105:110 106:110"
"سردار گور دیال سنگھ کی کنجری صندلاں","پھمن کی نانی",9,"84 85 86 87 104 105","87:82 87:83 87:84 87:85 87:86 87:88 105:104 105:105 106:105"
"سردار گور دیال سنگھ کی کنجری صندلاں","کالا بدل (ریچھ)",2,"84 88","87:82 87:90"
"سردار گور دیال سنگھ کی کنجری صندلاں","کرنل صاحب",1,"88","87:90"
"سفید پوش","سکیراں",2,"52 53","54:51 54:53"
"سفید پوش","شاداں",1,"53","54:52"
"سفید پوش","شدین",5,"51 52 53 58","54:49 54:50 54:52 56:60 57:60"
"سفید پوش","ملا اسماعیل",2,"58 59","56:61 57:61"
"سفید پوش","ملّا گھیچری",1,"52","54:51"
"سفید پوش","مندی",2,"52 53","54:51 54:53"
"سفید پوش","ٹو (نر گھوڑا)",3,"55 56 57","54:57 56:57 57:57"
"سفید پوش","پھلا",5,"54 55 56 57","54:54 56:54 56:56 57:56 57:58"
"سفید پوش","چاچا حنفیا",1,"53","54:53"
"سفید پوش","چدی",2,"58","56:60 57:60"
"سفید پوش","کالا بدل (ریچھ)",3,"56 57","54:58 56:58 57:58"
"سفید پوش","کماں",2,"58 59","56:61 57:61"
"سفید پوش","گازی",4,"55 56 57","54:56 56:56 57:56 57:58"
"سفید پوش","گاگو",5,"54 55 56 57","54:54 56:54 56:56 57:56 57:57"
"سفید پوش","گومی",1,"53","54:52"
"سفید پوش","گھینا",2,"58","56:60 57:60"
"سلامتے","سلیمان (کسان)",2,"21 71","20:22 72:70"
"سلامتے","سکندر",3,"74 78","72:76 80:76 80:77"
"سلامتے","سکیراں",6,"29 30 31 33 37","31:28 31:29 31:30 31:32 34:32 35:40"
"سلامتے","سید کرم شاہ",1,"19","20:18"
"سلامتے","شدین",2,"71 72","72:71 72:73"
"سلامتے","شوقاں (گھوڑی)",3,"71 72 80","72:70 72:72 80:80"
"سلامتے","صاحب زادہ نصیر الدین شاہ",1,"18","20:16"
"سلامتے","صفیہ",1,"20","20:21"
"سلامتے","غلام علی",1,"81","80:83"
"سلامتے","لالو",2,"74 78","72:77 80:77"
"سلامتے","ملا اسماعیل",3,"30 74 78","31:29 72:76 80:76"
"سلامتے","ملّا گھیچری",2,"30","31:29 31:30"
"سلامتے","ملک (دارا کی کہانی)",4,"69 70 79","72:67 72:68 72:69 80:78"
"سلامتے","مندی",4,"30 31 33 37","31:29 31:32 34:32 35:40"
"سلامتے","منہا یبل",2,"30 37","31:29 35:40"
"سلامتے","مولو تیلی",3,"22 28 29","20:24 31:26 31:27"
"سلامتے","نبو میراثی",3,"22 28 29","20:24 31:26 31:27"
"سلامتے","نوراں",1,"20","20:21"
"سلامتے","نوری کاٹو",1,"72","72:72"
"سلامتے","ٹو (نر گھوڑا)",2,"19 30","20:19 31:30"
"سلامتے","پھتی",3,"74 78","72:76 80:76 80:77"
"سلامتے","پھمن",1,"81","80:82"
"سلامتے","پھمن کی نانی",1,"80","80:81"
"سلامتے","چاچا حنفیا",3,"29 30 37","31:28 31:30 35:40"
"سلامتے","چدی",1,"71","72:71"
"سلامتے","چوہدری تغیرے",2,"71 80","72:70 80:80"
"سلامتے","چوہدری جلال",4,"20 31 32 33","20:20 31:31 34:31 34:33"
"سلامتے","کئی رانی (گھوڑی)",1,"69","72:67"
"سلامتے","کالا بدل (ریچھ)",4,"19 36 37 81","20:19 34:39 35:39 80:82"
"سلامتے","کرملی",1,"19","20:19"
"سلامتے","کرنل صاحب",2,"19","20:18 20:19"
"سلامتے","کماں",4,"74 78 79","72:77 80:77 80:78 80:79"
"سلامتے","گاما",1,"20","20:20"
"سلامتے","گاموں مراثی",7,"19 31 32 33 34 35","20:18 31:31 34:31 34:33 34:34 35:34 35:35"
"سلامتے","گلو (مراثی کا منڈا)",6,"32 34 35 71 72","31:34 34:34 35:34 35:35 72:70 72:72"
"سلامتے","گھینا",1,"71","72:71"
"سلیمان (کسان)","سید کرم شاہ",1,"20","22:18"
"سلیمان (کسان)","شبیر",9,"93 95 96 97 98","92:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"سلیمان (کسان)","شدین",1,"70","70:71"
"سلیمان (کسان)","شوقاں (گھوڑی)",4,"70 91 92 94","70:70 92:91 92:93 95:93"
"سلیمان (کسان)","صفیہ",2,"21 22","22:21 22:22"
"سلیمان (کسان)","عمری بھرین",3,"99 100","97:102 98:102 99:102"
"سلیمان (کسان)","ملک (دارا کی کہانی)",5,"67 68 69","70:65 70:66 70:67 70:68 70:69"
"سلیمان (کسان)","مولو تیلی",1,"23","22:24"
"سلیمان (کسان)","نبو میراثی",1,"23","22:24"
"سلیمان (کسان)","نور و ماچھی",3,"99 100","97:102 98:102 99:102"
"سلیمان (کسان)","نوراں",1,"21","22:21"
"سلیمان (کسان)","نوری کاٹو",1,"71","70:72"
"سلیمان (کسان)","ٹو (نر گھوڑا)",1,"20","22:19"
"سلیمان (کسان)","پھمن",6,"89 90 98 99 100","92:87 92:88 96:101 97:101 98:101 99:101"
"سلیمان (کسان)","پھمن کی نانی",2,"90 101","92:88 99:104"
"سلیمان (کسان)","چدی",1,"70","70:71"
"سلیمان (کسان)","چوہدری تغیرے",4,"70 92 94","70:70 92:93 95:93 95:94"
"سلیمان (کسان)","چوہدری جلال",1,"21","22:20"
"سلیمان (کسان)","کئی رانی (گھوڑی)",1,"68","70:67"
"سلیمان (کسان)","کالا بدل (ریچھ)",2,"20 91","22:19 92:90"
"سلیمان (کسان)","کرملی",1,"20","22:19"
"سلیمان (کسان)","کرنل صاحب",3,"20 91","22:18 22:19 92:90"
"سلیمان (کسان)","گاما",1,"21","22:20"
"سلیمان (کسان)","گاموں مراثی",1,"20","22:18"
"سلیمان (کسان)","گلو (مراثی کا منڈا)",1,"70","70:70"
"سلیمان (کسان)","گھینا",1,"70","70:71"
"سٹین فورڈ (گھوڑا)","سید کرم شاہ",4,"1 3 4","1:1 2:1 2:4 4:4"
"سٹین فورڈ (گھوڑا)","ملا اسماعیل",2,"1","1:1 2:1"
"سٹین فورڈ (گھوڑا)","ملک (دارا کی کہانی)",3,"2 3 4","1:4 2:4 4:4"
"سٹین فورڈ (گھوڑا)","موجو",2,"4 5","2:7 4:7"
"سٹین فورڈ (گھوڑا)","ٹو (نر گھوڑا)",4,"2 3 4","1:3 2:3 4:3 4:5"
"سٹین فورڈ (گھوڑا)","ٹھمکی",2,"4 5","2:7 4:7"
"سٹین فورڈ (گھوڑا)","پھلا",3,"2 3","1:3 2:3 4:3"
"سٹین فورڈ (گھوڑا)","کالا بدل (ریچھ)",2,"4 5","2:7 4:7"
"سٹین فورڈ (گھوڑا)","کرملی",6,"1 2 3 4","1:1 2:1 2:2 4:2 4:3 4:5"
"سٹین فورڈ (گھوڑا)","کرنل صاحب",2,"1","1:1 2:1"
"سٹین فورڈ (گھوڑا)","گاموں مراثی",6,"1 2 3 4","1:1 2:1 2:2 4:2 4:3 4:4"
"سکندر","شدین",2,"73 74","76:71 76:73"
"سکندر","شوقاں (گھوڑی)",3,"74 78","76:72 76:80 77:80"
"سکندر","لالو",2,"76 77","76:77 77:77"
"سکندر","ملا اسماعیل",2,"76","76:76 77:76"
"سکندر","ملک (دارا کی کہانی)",2,"77","76:78 77:78"
"سکندر","نوری کاٹو",1,"74","76:72"
"سکندر","پھتی",3,"76 77","76:76 77:76 77:77"
"سکندر","پھمن",1,"79","77:82"
"سکندر","پھمن کی نانی",2,"78 79","76:81 77:81"
"سکندر","چدی",1,"73","76:71"
"سکندر","چوہدری تغیرے",2,"78","76:80 77:80"
"سکندر","کالا بدل (ریچھ)",1,"79","77:82"
"سکندر","کماں",2,"76 77","76:77 77:77"
"سکندر","گلو (مراثی کا منڈا)",1,"74","76:72"
"سکندر","گھینا",1,"73","76:71"
"سکیراں","شاداں",2,"51 52","51:52 53:52"
"سکیراں","شدین",4,"50 51 52","51:49 51:50 51:52 53:52"
"سکیراں","ضابطے خاں",4,"41 48 49","40:42 51:46 51:47 51:48"
"سکیراں","متاب ٹیڑی",4,"41 48 49","40:42 51:46 51:47 51:48"
"سکیراں","متاب کی بیوی",2,"41 49","40:43 51:48"
"سکیراں","ملا اسماعیل",4,"28 29 41","28:29 29:29 30:29 40:42"
"سکیراں","ملّا گھیچری",7,"28 29 30 31 51 52","28:29 29:29 30:29 30:30 32:30 51:51 53:51"
"سکیراں","ملک (دارا کی کہانی)",1,"42","40:44"
"سکیراں","ملک سمندر خاں",1,"42","40:44"
"سکیراں","مندی",9,"28 29 31 32 40 51 52 53","28:29 29:29 30:29 30:32 32:32 40:40 51:51 53:51 53:53"
"سکیراں","منہا یبل",4,"28 29 40","28:29 29:29 30:29 40:40"
"سکیراں","مولو تیلی",4,"26 27","28:24 28:25 28:26 28:27"
"سکیراں","نبو میراثی",4,"26 27","28:24 28:25 28:26 28:27"
"سکیراں","ٹو (نر گھوڑا)",5,"29 30 31 55","28:30 29:30 30:30 32:30 53:57"
"سکیراں","پھلا",3,"40 52 53","40:41 51:54 53:54"
"سکیراں","چاچا حنفیا",8,"28 29 30 31 40 52 53","28:28 29:28 29:30 30:30 32:30 40:40 51:53 53:53"
"سکیراں","چوہدری جلال",5,"29 30 31 32","28:31 29:31 30:31 32:31 32:33"
"سکیراں","کالا بدل (ریچھ)",2,"39 55","40:39 53:58"
"سکیراں","گازی",2,"53 54","51:56 53:56"
"سکیراں","گاموں مراثی",6,"29 30 31 32 37","28:31 29:31 30:31 32:31 32:33 40:35"
"سکیراں","گاگو",3,"40 52 53","40:41 51:54 53:54"
"سکیراں","گلو (مراثی کا منڈا)",4,"31 32 33 37","29:34 30:34 32:34 40:35"
"سکیراں","گومی",2,"51 52","51:52 53:52"
"سید کرم شاہ","صاحب زادہ نصیر الدین شاہ",2,"16 17","18:14 18:16"
"سید کرم شاہ","صفیہ",1,"19","18:21"
"سید کرم شاہ","عمری بھرین",1,"104","107:102"
"سید کرم شاہ","غفورے ڈرائیور",1,"108","107:110"
"سید کرم شاہ","غلام علی",1,"16","18:14"
"سید کرم شاہ","ملا اسماعیل",2,"1 2","1:1 4:1"
"سید کرم شاہ","ملک (دارا کی کہانی)",3,"2 4","1:4 4:4 5:4"
"سید کرم شاہ","موجو",3,"5 6","4:7 5:7 6:7"
"سید کرم شاہ","نور و ماچھی",2,"104 105","107:102 107:103"
"سید کرم شاہ","نوراں",1,"19","18:21"
"سید کرم شاہ","ٹو (نر گھوڑا)",6,"2 3 4 5 18","1:3 4:3 4:5 5:5 6:5 18:19"
"سید کرم شاہ","ٹھمکی",3,"5 6","4:7 5:7 6:7"
"سید کرم شاہ","پھلا",2,"2 3","1:3 4:3"
"سید کرم شاہ","پھمن",2,"104 108","107:102 107:110"
"سید کرم شاہ","پھمن کی نانی",2,"105 106","107:104 107:105"
"سید کرم شاہ","چوہدری جلال",1,"19","18:20"
"سید کرم شاہ","کالا بدل (ریچھ)",4,"5 6 18","4:7 5:7 6:7 18:19"
"سید کرم شاہ","کرملی",8,"1 2 3 4 5 18","1:1 4:1 4:2 4:3 4:5 5:5 6:5 18:19"
"سید کرم شاہ","کرنل صاحب",3,"1 2 18","1:1 4:1 18:18"
"سید کرم شاہ","گاما",1,"19","18:20"
"سید کرم شاہ","گاموں مراثی",9,"1 2 3 4 5 18","1:1 4:1 4:2 4:3 4:4 5:4 5:5 6:5 18:18"
"شاداں","شدین",3,"50 51 52","52:49 52:50 52:52"
"شاداں","ضابطے خاں",2,"49 50","52:47 52:48"
"شاداں","متاب ٹیڑی",2,"49 50","52:47 52:48"
"شاداں","متاب کی بیوی",1,"50","52:48"
"شاداں","ملّا گھیچری",1,"51","52:51"
"شاداں","مندی",2,"51 52","52:51 52:53"
"شاداں","ٹو (نر گھوڑا)",1,"54","52:57"
"شاداں","پھلا",1,"53","52:54"
"شاداں","چاچا حنفیا",1,"52","52:53"
"شاداں","گازی",1,"54","52:56"
"شاداں","گاگو",1,"53","52:54"
"شاداں","گومی",1,"52","52:52"
"شبیر","شوقاں (گھوڑی)",2,"93 94","95:91 95:93"
"شبیر","عمری بھرین",2,"99 100","97:102 98:102"
"شبیر","نور و ماچھی",2,"99 100","97:102 98:102"
"شبیر","پھمن",3,"98 99","96:101 97:101 98:101"
"شبیر","چوہدری تغیرے",2,"94","95:93 95:94"
"شبیر","کالا بدل (ریچھ)",1,"92","95:90"
"شبیر","کرنل صاحب",1,"92","95:90"
"شدین","شوقاں (گھوڑی)",3,"70 71 72","71:70 71:72 73:72"
"شدین","ضابطے خاں",5,"46 47 48","49:44 49:45 49:46 49:47 49:48"
"شدین","لالو",1,"75","73:77"
"شدین","متاب ٹیڑی",4,"47 48","49:45 49:46 49:47 49:48"
"شدین","متاب کی بیوی",1,"48","49:48"
"شدین","ملا اسماعیل",3,"60 73 74","60:61 71:76 73:76"
"شدین","ملّا گھیچری",3,"50 51","49:51 50:51 52:51"
"شدین","ملک (دارا کی کہانی)",8,"46 47 61 68 69 70 75","49:44 49:45 60:63 71:66 71:67 71:68 71:69 73:78"
"شدین","ملک سمندر خاں",1,"46","49:44"
"شدین","مندی",4,"50 51 52","49:51 50:51 52:51 52:53"
"شدین","نوری کاٹو",2,"71 72","71:72 73:72"
"شدین","ٹو (نر گھوڑا)",2,"54 58","52:57 60:57"
"شدین","پھتی",2,"73 74","71:76 73:76"
"شدین","پھلا",6,"51 52 53 58 59","49:54 50:54 52:54 60:56 60:58 60:59"
"شدین","چاچا حنفیا",3,"51 52","49:53 50:53 52:53"
"شدین","چدی",3,"60 71 72","60:60 71:71 73:71"
"شدین","چوہدری تغیرے",1,"70","71:70"
"شدین","کئی رانی (گھوڑی)",1,"69","71:67"
"شدین","کالا بدل (ریچھ)",1,"59","60:58"
"شدین","کماں",2,"60 75","60:61 73:77"
"شدین","گازی",3,"54 58 59","52:56 60:56 60:58"
"شدین","گاگو",7,"51 52 53 58 59","49:54 50:54 52:54 60:56 60:57 60:58 60:59"
"شدین","گلو (مراثی کا منڈا)",3,"70 71 72","71:70 71:72 73:72"
"شدین","گومی",3,"50 51 52","49:52 50:52 52:52"
"شدین","گھینا",3,"60 71 72","60:60 71:71 73:71"
"شوقاں (گھوڑی)","غلام علی",1,"81","80:83"
"شوقاں (گھوڑی)","لالو",2,"74 78","72:77 80:77"
"شوقاں (گھوڑی)","ملا اسماعیل",2,"74 78","72:76 80:76"
"شوقاں (گھوڑی)","ملک (دارا کی کہانی)",6,"67 68 69 79","70:65 70:66 70:67 70:68 70:69 80:78"
"شوقاں (گھوڑی)","نوری کاٹو",2,"71 72","70:72 72:72"
"شوقاں (گھوڑی)","پھتی",3,"74 78","72:76 80:76 80:77"
"شوقاں (گھوڑی)","پھمن",3,"81 89","80:82 91:87 91:88"
"شوقاں (گھوڑی)","پھمن کی نانی",3,"80 88 89","80:81 91:86 91:88"
"شوقاں (گھوڑی)","چدی",2,"70 71","70:71 72:71"
"شوقاں (گھوڑی)","چوہدری تغیرے",5,"70 71 80 92 93","70:70 72:70 80:80 91:93 93:93"
"شوقاں (گھوڑی)","کئی رانی (گھوڑی)",1,"68","70:67"
"شوقاں (گھوڑی)","کالا بدل (ریچھ)",2,"81 90","80:82 91:90"
"شوقاں (گھوڑی)","کرنل صاحب",1,"90","91:90"
"شوقاں (گھوڑی)","کماں",4,"74 78 79","72:77 80:77 80:78 80:79"
"شوقاں (گھوڑی)","گلو (مراثی کا منڈا)",3,"70 71 72","70:70 72:70 72:72"
"شوقاں (گھوڑی)","گھینا",2,"70 71","70:71 72:71"
"صاحب زادہ نصیر الدین شاہ","صفیہ",1,"18","16:21"
"صاحب زادہ نصیر الدین شاہ","غلام علی",2,"14 15","14:14 16:14"
"صاحب زادہ نصیر الدین شاہ","موجو",3,"11 12 13","14:9 14:10 14:12"
"صاحب زادہ نصیر الدین شاہ","نوراں",1,"18","16:21"
"صاحب زادہ نصیر الدین شاہ","ٹو (نر گھوڑا)",2,"16 17","14:19 16:19"
"صاحب زادہ نصیر الدین شاہ","ٹھمکی",3,"11 12 13","14:9 14:10 14:12"
"صاحب زادہ نصیر الدین شاہ","چوہدری جلال",1,"18","16:20"
"صاحب زادہ نصیر الدین شاہ","کالا بدل (ریچھ)",5,"11 12 13 16 17","14:9 14:10 14:12 14:19 16:19"
"صاحب زادہ نصیر الدین شاہ","کرملی",2,"16 17","14:19 16:19"
"صاحب زادہ نصیر الدین شاہ","کرنل صاحب",2,"16 17","14:18 16:18"
"صاحب زادہ نصیر الدین شاہ","گاما",1,"18","16:20"
"صاحب زادہ نصیر الدین شاہ","گاموں مراثی",2,"16 17","14:18 16:18"
"صفیہ","مولو تیلی",2,"22 23","21:24 22:24"
"صفیہ","نبو میراثی",2,"22 23","21:24 22:24"
"صفیہ","نوراں",2,"21","21:21 22:21"
"صفیہ","ٹو (نر گھوڑا)",1,"20","21:19"
"صفیہ","چوہدری جلال",1,"20","21:20"
"صفیہ","کالا بدل (ریچھ)",1,"20","21:19"
"صفیہ","کرملی",1,"20","21:19"
"صفیہ","کرنل صاحب",2,"19 20","21:18 21:19"
"صفیہ","گاما",1,"20","21:20"
"صفیہ","گاموں مراثی",1,"19","21:18"
