Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"شیخ (استاد جوہر)","مولوی ثناء اللہ",1,"41","46:37"
"شیخ (استاد جوہر)","مولوی روح اللہ صاحب",1,"60","59:62"
"شیخ (استاد جوہر)","مولوی عزیز مرزا",1,"41","46:37"
"شیخ (استاد جوہر)","نوجوان (بادشاہ کی کہانی)",4,"44 46 55 58","46:43 46:46 59:52 59:58"
"شیخ (استاد جوہر)","والی",4,"41 49 56 63","46:36 46:53 59:53 59:68"
"شیخ بدیع الدین سرہندی","صحابی",1,"57","59:56"
"شیخ بدیع الدین سرہندی","مجدد الزمان",1,"59","59:59"
"شیخ بدیع الدین سرہندی","محمد ﷺ",2,"57 62","59:56 59:66"
"شیخ بدیع الدین سرہندی","ملا جی",1,"55","59:51"
"شیخ بدیع الدین سرہندی","ملا محمود جا",1,"63","59:68"
"شیخ بدیع الدین سرہندی","ملکہ",1,"58","59:58"
"شیخ بدیع الدین سرہندی","مولانا عبد الحکیم سیالکوٹی",1,"59","59:59"
"شیخ بدیع الدین سرہندی","مولوی روح اللہ صاحب",1,"60","59:62"
"شیخ بدیع الدین سرہندی","نوجوان (بادشاہ کی کہانی)",2,"55 58","59:52 59:58"
"شیخ بدیع الدین سرہندی","والی",2,"56 63","59:53 59:68"
"صحابی","مجدد الزمان",1,"57","56:59"
"صحابی","محمد ﷺ",3,"1 51 56","1:1 56:47 56:56"
"صحابی","ملا جی",1,"53","56:51"
"صحابی","ملکہ",1,"57","56:58"
"صحابی","مولانا عبد الحکیم سیالکوٹی",1,"57","56:59"
"صحابی","مولوی روح اللہ صاحب",1,"59","56:62"
"صحابی","نوجوان (بادشاہ کی کہانی)",3,"51 54 57","56:46 56:52 56:58"
"صحابی","والی",2,"3 54","1:5 56:53"
"عبداللہ ابن جدعان","عبدالمطلب",1,"99","99:99"
"عبداللہ ابن جدعان","قاضی صاحب",1,"95","99:92"
"عبداللہ ابن جدعان","محمد ﷺ",4,"94 97 99","99:89 99:95 99:96 99:99"
"عبداللہ ابن جدعان","نواب (سید صاحب کی کہانی)",1,"95","99:92"
"عبداللہ ابن جدعان","نوکرانی (دیوا کی کہانی)",1,"94","99:90"
"عبداللہ ابن جدعان","والی",1,"95","99:92"
"عبدالمطلب","قاضی صاحب",1,"95","99:92"
"عبدالمطلب","محمد ﷺ",4,"94 97 99","99:89 99:95 99:96 99:99"
"عبدالمطلب","نواب (سید صاحب کی کہانی)",1,"95","99:92"
"عبدالمطلب","نوکرانی (دیوا کی کہانی)",1,"94","99:90"
"عبدالمطلب","والی",1,"95","99:92"
"غریب ملازمہ عورت","غلام محمد بلور",1,"75","79:71"
"غریب ملازمہ عورت","فتح الدین",1,"80","79:81"
"غریب ملازمہ عورت","فتح جنگ خان",1,"77","79:75"
"غریب ملازمہ عورت","محمد شاہ",1,"77","79:75"
"غریب ملازمہ عورت","محمد عالم خان",1,"77","79:75"
"غریب ملازمہ عورت","محمد علی جوہر",1,"81","79:84"
"غریب ملازمہ عورت","محمد ﷺ",4,"75 77 81","79:71 79:72 79:75 79:84"
"غریب ملازمہ عورت","ملازمہ کے بچے",1,"79","79:79"
"غریب ملازمہ عورت","مولانا روم",1,"79","79:80"
"غریب ملازمہ عورت","مولوی علی حسن",1,"79","79:79"
"غریب ملازمہ عورت","میاں احمد خان",1,"77","79:75"
"غریب ملازمہ عورت","نادر شاہ",1,"77","79:75"
"غریب ملازمہ عورت","کوکل تاش خان",1,"77","79:75"
"غلام محمد بلور","فتح الدین",1,"76","71:81"
"غلام محمد بلور","فتح جنگ خان",1,"73","71:75"
"غلام محمد بلور","محمد شاہ",1,"73","71:75"
"غلام محمد بلور","محمد عالم خان",1,"73","71:75"
"غلام محمد بلور","محمد ﷺ",2,"68 71","71:66 71:71"
"غلام محمد بلور","ملا محمود جا",1,"69","71:68"
"غلام محمد بلور","ملازمہ کے بچے",1,"75","71:79"
"غلام محمد بلور","مولانا روم",1,"75","71:80"
"غلام محمد بلور","مولوی روح اللہ صاحب",1,"66","71:62"
"غلام محمد بلور","مولوی علی حسن",1,"75","71:79"
"غلام محمد بلور","میاں احمد خان",1,"73","71:75"
"غلام محمد بلور","نادر شاہ",1,"73","71:75"
"غلام محمد بلور","والی",1,"69","71:68"
"غلام محمد بلور","کوکل تاش خان",1,"73","71:75"
"فتح الدین","فتح جنگ خان",1,"78","81:75"
"فتح الدین","محمد شاہ",1,"78","81:75"
"فتح الدین","محمد عالم خان",1,"78","81:75"
"فتح الدین","محمد علی جوہر",1,"82","81:84"
"فتح الدین","محمد ﷺ",4,"76 78 82","81:71 81:72 81:75 81:84"
"فتح الدین","ملازمہ کے بچے",1,"80","81:79"
"فتح الدین","مولانا روم",1,"80","81:80"
"فتح الدین","مولوی علی حسن",1,"80","81:79"
"فتح الدین","میاں احمد خان",1,"78","81:75"
"فتح الدین","نادر شاہ",1,"78","81:75"
"فتح الدین","نوکرانی (دیوا کی کہانی)",1,"85","81:90"
"فتح الدین","کوکل تاش خان",1,"78","81:75"
"فتح جنگ خان","محمد شاہ",1,"75","75:75"
"فتح جنگ خان","محمد عالم خان",1,"75","75:75"
"فتح جنگ خان","محمد علی جوہر",1,"79","75:84"
"فتح جنگ خان","محمد ﷺ",4,"70 73 75","75:66 75:71 75:72 75:75"
"فتح جنگ خان","ملا محمود جا",1,"71","75:68"
"فتح جنگ خان","ملازمہ کے بچے",1,"77","75:79"
"فتح جنگ خان","مولانا روم",1,"77","75:80"
"فتح جنگ خان","مولوی علی حسن",1,"77","75:79"
"فتح جنگ خان","میاں احمد خان",1,"75","75:75"
"فتح جنگ خان","نادر شاہ",1,"75","75:75"
"فتح جنگ خان","والی",1,"71","75:68"
"فتح جنگ خان","کوکل تاش خان",1,"75","75:75"
"قاضی صاحب","محمد علی جوہر",1,"88","92:84"
"قاضی صاحب","محمد ﷺ",3,"88 90 93","92:84 92:89 92:95"
"قاضی صاحب","نواب (سید صاحب کی کہانی)",1,"92","92:92"
"قاضی صاحب","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"قاضی صاحب","والی",1,"92","92:92"
"مجدد الزمان","محمد ﷺ",2,"57 62","59:56 59:66"
"مجدد الزمان","ملا جی",1,"55","59:51"
"مجدد الزمان","ملا محمود جا",1,"63","59:68"
"مجدد الزمان","ملکہ",1,"58","59:58"
"مجدد الزمان","مولانا عبد الحکیم سیالکوٹی",1,"59","59:59"
"مجدد الزمان","مولوی روح اللہ صاحب",1,"60","59:62"
"مجدد الزمان","نوجوان (بادشاہ کی کہانی)",2,"55 58","59:52 59:58"
"مجدد الزمان","والی",2,"56 63","59:53 59:68"
"محسن","محمد ﷺ",2,"32 36","33:31 33:40"
"محسن","مصباحی",1,"29","33:25"
"محسن","مولانا آزاد",1,"35","33:37"
"محسن","مولانا حسرت موہانی",1,"35","33:37"
"محسن","مولانا شبلی نعمانی",1,"35","33:37"
"محسن","مولانا ظفر علی خاں",1,"35","33:37"
"محسن","مولانا عبدالقادر",1,"36","33:40"
"محسن","مولانا غلام یحیی",1,"36","33:40"
"محسن","مولانا قاضی محمود",1,"36","33:40"
"محسن","مولانا محمد اسماعیل شہید",1,"36","33:40"
"محسن","مولانا مظہر علی",1,"36","33:40"
"محسن","مولوی اسمعیل",1,"35","33:37"
"محسن","مولوی ثناء اللہ",1,"35","33:37"
"محسن","مولوی عزیز مرزا",1,"35","33:37"
"محسن","نوجوان (بادشاہ کی کہانی)",1,"38","33:43"
"محسن","نپولین اعظم",1,"28","33:23"
"محسن","والی",1,"33","33:34"
"محمد شاہ","محمد عالم خان",1,"75","75:75"
"محمد شاہ","محمد علی جوہر",1,"79","75:84"
"محمد شاہ","محمد ﷺ",4,"70 73 75","75:66 75:71 75:72 75:75"
"محمد شاہ","ملا محمود جا",1,"71","75:68"
"محمد شاہ","ملازمہ کے بچے",1,"77","75:79"
"محمد شاہ","مولانا روم",1,"77","75:80"
"محمد شاہ","مولوی علی حسن",1,"77","75:79"
"محمد شاہ","میاں احمد خان",1,"75","75:75"
"محمد شاہ","نادر شاہ",1,"75","75:75"
"محمد شاہ","والی",1,"71","75:68"
"محمد شاہ","کوکل تاش خان",1,"75","75:75"
"محمد عالم خان","محمد علی جوہر",1,"79","75:84"
"محمد عالم خان","محمد ﷺ",4,"70 73 75","75:66 75:71 75:72 75:75"
"محمد عالم خان","ملا محمود جا",1,"71","75:68"
"محمد عالم خان","ملازمہ کے بچے",1,"77","75:79"
"محمد عالم خان","مولانا روم",1,"77","75:80"
"محمد عالم خان","مولوی علی حسن",1,"77","75:79"
"محمد عالم خان","میاں احمد خان",1,"75","75:75"
"محمد عالم خان","نادر شاہ",1,"75","75:75"
"محمد عالم خان","والی",1,"71","75:68"
"محمد عالم خان","کوکل تاش خان",1,"75","75:75"
"محمد علی جوہر","محمد ﷺ",2,"79 84","84:75 84:84"
"محمد علی جوہر","ملازمہ کے بچے",1,"81","84:79"
"محمد علی جوہر","مولانا روم",1,"82","84:80"
"محمد علی جوہر","مولوی علی حسن",1,"81","84:79"
"محمد علی جوہر","میاں احمد خان",1,"79","84:75"
"محمد علی جوہر","نادر شاہ",1,"79","84:75"
"محمد علی جوہر","نواب (سید صاحب کی کہانی)",1,"88","84:92"
"محمد علی جوہر","نوکرانی (دیوا کی کہانی)",1,"87","84:90"
"محمد علی جوہر","والی",1,"88","84:92"
"محمد علی جوہر","کوکل تاش خان",1,"79","84:75"
"محمد ﷺ","مصباحی",1,"28","31:25"
"محمد ﷺ","ملا جی",2,"49 53","47:51 56:51"
"محمد ﷺ","ملا محمود جا",2,"67 69","66:68 71:68"
"محمد ﷺ","ملازمہ کے بچے",4,"75 77 81","71:79 72:79 75:79 84:79"
"محمد ﷺ","ملکہ",2,"57 62","56:58 66:58"
"محمد ﷺ","مولانا آزاد",2,"34 38","31:37 40:37"
"محمد ﷺ","مولانا حسرت موہانی",2,"34 38","31:37 40:37"
"محمد ﷺ","مولانا روم",4,"75 76 77 82","71:80 72:80 75:80 84:80"
"محمد ﷺ","مولانا شبلی نعمانی",2,"34 38","31:37 40:37"
"محمد ﷺ","مولانا ظفر علی خاں",2,"34 38","31:37 40:37"
"محمد ﷺ","مولانا عبد الحکیم سیالکوٹی",2,"57 62","56:59 66:59"
"محمد ﷺ","مولانا عبدالقادر",3,"35 40 43","31:40 40:40 47:40"
"محمد ﷺ","مولانا غلام یحیی",3,"35 40 43","31:40 40:40 47:40"
"محمد ﷺ","مولانا قاضی محمود",3,"35 40 43","31:40 40:40 47:40"
"محمد ﷺ","مولانا محمد اسماعیل شہید",3,"35 40 43","31:40 40:40 47:40"
"محمد ﷺ","مولانا مظہر علی",3,"35 40 43","31:40 40:40 47:40"
"محمد ﷺ","مولوی اسمعیل",2,"34 38","31:37 40:37"
"محمد ﷺ","مولوی ثناء اللہ",2,"34 38","31:37 40:37"
"محمد ﷺ","مولوی روح اللہ صاحب",2,"59 64","56:62 66:62"
"محمد ﷺ","مولوی عزیز مرزا",2,"34 38","31:37 40:37"
"محمد ﷺ","مولوی علی حسن",4,"75 77 81","71:79 72:79 75:79 84:79"
"محمد ﷺ","میاں احمد خان",5,"70 73 75 79","66:75 71:75 72:75 75:75 84:75"
"محمد ﷺ","نادر شاہ",5,"70 73 75 79","66:75 71:75 72:75 75:75 84:75"
"محمد ﷺ","نواب (سید صاحب کی کہانی)",3,"88 90 93","84:92 89:92 95:92"
"محمد ﷺ","نوجوان (بادشاہ کی کہانی)",7,"41 45 46 49 54 57 62","40:43 47:43 47:46 47:52 56:52 56:58 66:58"
"محمد ﷺ","نوکرانی (دیوا کی کہانی)",3,"87 89 92","84:90 89:90 95:90"
"محمد ﷺ","نپولین اعظم",1,"27","31:23"
"محمد ﷺ","والی",11,"3 32 37 38 50 54 67 69 88 90 93","1:5 31:34 40:34 40:36 47:53 56:53 66:68 71:68 84:92 89:92 95:92"
"محمد ﷺ","کوکل تاش خان",5,"70 73 75 79","66:75 71:75 72:75 75:75 84:75"
"مصباحی","نپولین اعظم",1,"24","25:23"
"مصباحی","والی",1,"29","25:34"
"ملا جی","ملکہ",1,"54","51:58"
"ملا جی","مولانا عبد الحکیم سیالکوٹی",1,"55","51:59"
"ملا جی","نوجوان (بادشاہ کی کہانی)",3,"47 48 51","51:43 51:46 51:52"
"ملا جی","والی",1,"52","51:53"
"ملا محمود جا","ملکہ",1,"63","68:58"
"ملا محمود جا","مولانا عبد الحکیم سیالکوٹی",1,"63","68:59"
"ملا محمود جا","مولوی روح اللہ صاحب",1,"65","68:62"
"ملا محمود جا","میاں احمد خان",1,"71","68:75"
"ملا محمود جا","نادر شاہ",1,"71","68:75"
"ملا محمود جا","نوجوان (بادشاہ کی کہانی)",1,"63","68:58"
"ملا محمود جا","والی",1,"68","68:68"
"ملا محمود جا","کوکل تاش خان",1,"71","68:75"
"ملازمہ کے بچے","مولانا روم",1,"79","79:80"
"ملازمہ کے بچے","مولوی علی حسن",1,"79","79:79"
"ملازمہ کے بچے","میاں احمد خان",1,"77","79:75"
"ملازمہ کے بچے","نادر شاہ",1,"77","79:75"
"ملازمہ کے بچے","کوکل تاش خان",1,"77","79:75"
"ملکہ","مولانا عبد الحکیم سیالکوٹی",1,"58","58:59"
"ملکہ","مولوی روح اللہ صاحب",1,"60","58:62"
"ملکہ","نوجوان (بادشاہ کی کہانی)",2,"55 58","58:52 58:58"
"ملکہ","والی",2,"55 63","58:53 58:68"
"مولانا آزاد","مولانا حسرت موہانی",1,"37","37:37"
"مولانا آزاد","مولانا شبلی نعمانی",1,"37","37:37"
"مولانا آزاد","مولانا ظفر علی خاں",1,"37","37:37"
"مولانا آزاد","مولانا عبدالقادر",1,"38","37:40"
"مولانا آزاد","مولانا غلام یحیی",1,"38","37:40"
"مولانا آزاد","مولانا قاضی محمود",1,"38","37:40"
"مولانا آزاد","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا آزاد","مولانا مظہر علی",1,"38","37:40"
"مولانا آزاد","مولوی اسمعیل",1,"37","37:37"
"مولانا آزاد","مولوی ثناء اللہ",1,"37","37:37"
"مولانا آزاد","مولوی عزیز مرزا",1,"37","37:37"
"مولانا آزاد","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولانا آزاد","والی",2,"35 36","37:34 37:36"
"مولانا حسرت موہانی","مولانا شبلی نعمانی",1,"37","37:37"
"مولانا حسرت موہانی","مولانا ظفر علی خاں",1,"37","37:37"
"مولانا حسرت موہانی","مولانا عبدالقادر",1,"38","37:40"
"مولانا حسرت موہانی","مولانا غلام یحیی",1,"38","37:40"
"مولانا حسرت موہانی","مولانا قاضی محمود",1,"38","37:40"
"مولانا حسرت موہانی","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا حسرت موہانی","مولانا مظہر علی",1,"38","37:40"
"مولانا حسرت موہانی","مولوی اسمعیل",1,"37","37:37"
"مولانا حسرت موہانی","مولوی ثناء اللہ",1,"37","37:37"
"مولانا حسرت موہانی","مولوی عزیز مرزا",1,"37","37:37"
"مولانا حسرت موہانی","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولانا حسرت موہانی","والی",2,"35 36","37:34 37:36"
"مولانا روم","مولوی علی حسن",1,"79","80:79"
"مولانا روم","میاں احمد خان",1,"77","80:75"
"مولانا روم","نادر شاہ",1,"77","80:75"
"مولانا روم","نوکرانی (دیوا کی کہانی)",1,"85","80:90"
"مولانا روم","کوکل تاش خان",1,"77","80:75"
"مولانا شبلی نعمانی","مولانا ظفر علی خاں",1,"37","37:37"
"مولانا شبلی نعمانی","مولانا عبدالقادر",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا غلام یحیی",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا قاضی محمود",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا مظہر علی",1,"38","37:40"
"مولانا شبلی نعمانی","مولوی اسمعیل",1,"37","37:37"
"مولانا شبلی نعمانی","مولوی ثناء اللہ",1,"37","37:37"
"مولانا شبلی نعمانی","مولوی عزیز مرزا",1,"37","37:37"
"مولانا شبلی نعمانی","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولانا شبلی نعمانی","والی",2,"35 36","37:34 37:36"
"مولانا ظفر علی خاں","مولانا عبدالقادر",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا غلام یحیی",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا قاضی محمود",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا مظہر علی",1,"38","37:40"
"مولانا ظفر علی خاں","مولوی اسمعیل",1,"37","37:37"
"مولانا ظفر علی خاں","مولوی ثناء اللہ",1,"37","37:37"
"مولانا ظفر علی خاں","مولوی عزیز مرزا",1,"37","37:37"
"مولانا ظفر علی خاں","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولانا ظفر علی خاں","والی",2,"35 36","37:34 37:36"
"مولانا عبد الحکیم سیالکوٹی","مولوی روح اللہ صاحب",1,"60","59:62"
"مولانا عبد الحکیم سیالکوٹی","نوجوان (بادشاہ کی کہانی)",2,"55 58","59:52 59:58"
"مولانا عبد الحکیم سیالکوٹی","والی",2,"56 63","59:53 59:68"
"مولانا عبدالقادر","مولانا غلام یحیی",1,"40","40:40"
"مولانا عبدالقادر","مولانا قاضی محمود",1,"40","40:40"
"مولانا عبدالقادر","مولانا محمد اسماعیل شہید",1,"40","40:40"
"مولانا عبدالقادر","مولانا مظہر علی",1,"40","40:40"
"مولانا عبدالقادر","مولوی اسمعیل",1,"38","40:37"
"مولانا عبدالقادر","مولوی ثناء اللہ",1,"38","40:37"
"مولانا عبدالقادر","مولوی عزیز مرزا",1,"38","40:37"
"مولانا عبدالقادر","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا عبدالقادر","والی",2,"37 38","40:34 40:36"
"مولانا غلام یحیی","مولانا قاضی محمود",1,"40","40:40"
"مولانا غلام یحیی","مولانا محمد اسماعیل شہید",1,"40","40:40"
"مولانا غلام یحیی","مولانا مظہر علی",1,"40","40:40"
"مولانا غلام یحیی","مولوی اسمعیل",1,"38","40:37"
"مولانا غلام یحیی","مولوی ثناء اللہ",1,"38","40:37"
"مولانا غلام یحیی","مولوی عزیز مرزا",1,"38","40:37"
"مولانا غلام یحیی","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا غلام یحیی","والی",2,"37 38","40:34 40:36"
"مولانا قاضی محمود","مولانا محمد اسماعیل شہید",1,"40","40:40"
"مولانا قاضی محمود","مولانا مظہر علی",1,"40","40:40"
"مولانا قاضی محمود","مولوی اسمعیل",1,"38","40:37"
"مولانا قاضی محمود","مولوی ثناء اللہ",1,"38","40:37"
"مولانا قاضی محمود","مولوی عزیز مرزا",1,"38","40:37"
"مولانا قاضی محمود","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا قاضی محمود","والی",2,"37 38","40:34 40:36"
"مولانا محمد اسماعیل شہید","مولانا مظہر علی",1,"40","40:40"
"مولانا محمد اسماعیل شہید","مولوی اسمعیل",1,"38","40:37"
"مولانا محمد اسماعیل شہید","مولوی ثناء اللہ",1,"38","40:37"
"مولانا محمد اسماعیل شہید","مولوی عزیز مرزا",1,"38","40:37"
"مولانا محمد اسماعیل شہید","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا محمد اسماعیل شہید","والی",2,"37 38","40:34 40:36"
"مولانا مظہر علی","مولوی اسمعیل",1,"38","40:37"
"مولانا مظہر علی","مولوی ثناء اللہ",1,"38","40:37"
"مولانا مظہر علی","مولوی عزیز مرزا",1,"38","40:37"
"مولانا مظہر علی","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا مظہر علی","والی",2,"37 38","40:34 40:36"
"مولوی اسمعیل","مولوی ثناء اللہ",1,"37","37:37"
"مولوی اسمعیل","مولوی عزیز مرزا",1,"37","37:37"
"مولوی اسمعیل","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولوی اسمعیل","والی",2,"35 36","37:34 37:36"
"مولوی ثناء اللہ","مولوی عزیز مرزا",1,"37","37:37"
"مولوی ثناء اللہ","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولوی ثناء اللہ","والی",2,"35 36","37:34 37:36"
"مولوی روح اللہ صاحب","نوجوان (بادشاہ کی کہانی)",2,"57 60","62:52 62:58"
"مولوی روح اللہ صاحب","والی",2,"57 65","62:53 62:68"
"مولوی عزیز مرزا","نوجوان (بادشاہ کی کہانی)",1,"40","37:43"
"مولوی عزیز مرزا","والی",2,"35 36","37:34 37:36"
"مولوی علی حسن","میاں احمد خان",1,"77","79:75"
"مولوی علی حسن","نادر شاہ",1,"77","79:75"
"مولوی علی حسن","کوکل تاش خان",1,"77","79:75"
"میاں احمد خان","نادر شاہ",1,"75","75:75"
"میاں احمد خان","والی",1,"71","75:68"
"میاں احمد خان","کوکل تاش خان",1,"75","75:75"
"نادر شاہ","والی",1,"71","75:68"
"نادر شاہ","کوکل تاش خان",1,"75","75:75"
"نواب (سید صاحب کی کہانی)","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"نواب (سید صاحب کی کہانی)","والی",1,"92","92:92"
"نوجوان (بادشاہ کی کہانی)","والی",7,"38 39 48 49 52 55 63","43:34 43:36 43:53 46:53 52:53 58:53 58:68"
"نوکرانی (دیوا کی کہانی)","والی",1,"91","90:92"
"والی","کوکل تاش خان",1,"71","68:75"
